Model,DPO4034
Firmware Version,2.1

Point Format,Y,
Horizontal Units,S,
Horizontal Scale,0.0004,
Sample Interval,4e-07,
Record Length,10000,
Probe Attenuation,10,10
Vertical Units,V,V
Vertical Offset,0,0
Vertical Scale,0.5,0.5
Label,,
TIME,CH1,CH2
-1.1996e-03,0.07,0.11
-1.1992e-03,0.05,0.09
-1.1988e-03,0.07,0.07
-1.1984e-03,0.07,0.11
-1.1980e-03,0.07,0.09
-1.1976e-03,0.07,0.11
-1.1972e-03,0.07,0.09
-1.1968e-03,0.09,0.09
-1.1964e-03,0.07,0.09
-1.1960e-03,0.07,0.11
-1.1956e-03,0.07,0.09
-1.1952e-03,0.05,0.13
-1.1948e-03,0.07,0.09
-1.1944e-03,0.05,0.09
-1.1940e-03,0.07,0.11
-1.1936e-03,0.07,0.11
-1.1932e-03,0.07,0.11
-1.1928e-03,0.05,0.09
-1.1924e-03,0.07,0.11
-1.1920e-03,0.07,0.09
-1.1916e-03,0.05,0.11
-1.1912e-03,0.07,0.11
-1.1908e-03,0.07,0.11
-1.1904e-03,0.07,0.13
-1.1900e-03,0.07,0.11
-1.1896e-03,0.09,0.09
-1.1892e-03,0.07,0.09
-1.1888e-03,0.07,0.09
-1.1884e-03,0.07,0.11
-1.1880e-03,0.05,0.11
-1.1876e-03,0.07,0.09
-1.1872e-03,0.07,0.11
-1.1868e-03,0.07,0.09
-1.1864e-03,0.05,0.11
-1.1860e-03,0.05,0.09
-1.1856e-03,0.09,0.07
-1.1852e-03,0.05,0.09
-1.1848e-03,0.07,0.11
-1.1844e-03,0.07,0.13
-1.1840e-03,0.07,0.11
-1.1836e-03,0.05,0.09
-1.1832e-03,0.09,0.07
-1.1828e-03,0.07,0.11
-1.1824e-03,0.07,0.13
-1.1820e-03,0.05,0.11
-1.1816e-03,0.07,0.09
-1.1812e-03,0.07,0.09
-1.1808e-03,0.07,0.07
-1.1804e-03,0.07,0.09
-1.1800e-03,0.07,0.11
-1.1796e-03,0.07,0.09
-1.1792e-03,0.05,0.11
-1.1788e-03,0.07,0.11
-1.1784e-03,0.07,0.11
-1.1780e-03,0.07,0.07
-1.1776e-03,0.05,0.09
-1.1772e-03,0.05,0.09
-1.1768e-03,0.07,0.09
-1.1764e-03,0.07,0.09
-1.1760e-03,0.05,0.11
-1.1756e-03,0.07,0.09
-1.1752e-03,0.07,0.11
-1.1748e-03,0.05,0.07
-1.1744e-03,0.07,0.11
-1.1740e-03,0.05,0.11
-1.1736e-03,0.07,0.09
-1.1732e-03,0.07,0.09
-1.1728e-03,0.07,0.13
-1.1724e-03,0.05,0.11
-1.1720e-03,0.07,0.09
-1.1716e-03,0.05,0.11
-1.1712e-03,0.05,0.09
-1.1708e-03,0.07,0.09
-1.1704e-03,0.07,0.09
-1.1700e-03,0.09,0.09
-1.1696e-03,0.05,0.11
-1.1692e-03,0.07,0.09
-1.1688e-03,0.07,0.09
-1.1684e-03,0.05,0.09
-1.1680e-03,0.11,0.11
-1.1676e-03,0.07,0.09
-1.1672e-03,0.07,0.11
-1.1668e-03,0.05,0.09
-1.1664e-03,0.07,0.11
-1.1660e-03,0.05,0.11
-1.1656e-03,0.07,0.11
-1.1652e-03,0.07,0.11
-1.1648e-03,0.07,0.09
-1.1644e-03,0.07,0.09
-1.1640e-03,0.07,0.11
-1.1636e-03,0.05,0.11
-1.1632e-03,0.07,0.11
-1.1628e-03,0.07,0.07
-1.1624e-03,0.07,0.09
-1.1620e-03,0.07,0.07
-1.1616e-03,0.07,0.07
-1.1612e-03,0.05,0.07
-1.1608e-03,0.07,0.09
-1.1604e-03,0.07,0.09
-1.1600e-03,0.05,0.11
-1.1596e-03,0.07,0.09
-1.1592e-03,0.07,0.09
-1.1588e-03,0.07,0.07
-1.1584e-03,0.07,0.11
-1.1580e-03,0.09,0.07
-1.1576e-03,0.07,0.09
-1.1572e-03,0.05,0.07
-1.1568e-03,0.05,0.11
-1.1564e-03,0.05,0.09
-1.1560e-03,0.07,0.11
-1.1556e-03,0.07,0.09
-1.1552e-03,0.07,0.09
-1.1548e-03,0.05,0.09
-1.1544e-03,0.07,0.09
-1.1540e-03,0.07,0.09
-1.1536e-03,0.09,0.11
-1.1532e-03,0.05,0.11
-1.1528e-03,0.05,0.09
-1.1524e-03,0.07,0.09
-1.1520e-03,0.07,0.09
-1.1516e-03,0.07,0.11
-1.1512e-03,0.07,0.11
-1.1508e-03,0.07,0.11
-1.1504e-03,0.05,0.11
-1.1500e-03,0.07,0.11
-1.1496e-03,0.07,0.09
-1.1492e-03,0.07,0.09
-1.1488e-03,0.07,0.09
-1.1484e-03,0.07,0.09
-1.1480e-03,0.05,0.09
-1.1476e-03,0.09,0.09
-1.1472e-03,0.05,0.09
-1.1468e-03,0.07,0.09
-1.1464e-03,0.07,0.09
-1.1460e-03,0.05,0.09
-1.1456e-03,0.09,0.09
-1.1452e-03,0.07,0.09
-1.1448e-03,0.07,0.11
-1.1444e-03,0.07,0.11
-1.1440e-03,0.07,0.11
-1.1436e-03,0.07,0.09
-1.1432e-03,0.07,0.11
-1.1428e-03,0.07,0.11
-1.1424e-03,0.05,0.09
-1.1420e-03,0.07,0.11
-1.1416e-03,0.07,0.11
-1.1412e-03,0.09,0.11
-1.1408e-03,0.07,0.11
-1.1404e-03,0.09,0.11
-1.1400e-03,0.07,0.09
-1.1396e-03,0.07,0.09
-1.1392e-03,0.05,0.09
-1.1388e-03,0.09,0.09
-1.1384e-03,0.05,0.09
-1.1380e-03,0.09,0.09
-1.1376e-03,0.07,0.07
-1.1372e-03,0.07,0.09
-1.1368e-03,0.09,0.09
-1.1364e-03,0.07,0.11
-1.1360e-03,0.07,0.11
-1.1356e-03,0.07,0.09
-1.1352e-03,0.07,0.11
-1.1348e-03,0.07,0.09
-1.1344e-03,0.07,0.11
-1.1340e-03,0.07,0.09
-1.1336e-03,0.07,0.09
-1.1332e-03,0.09,0.11
-1.1328e-03,0.07,0.11
-1.1324e-03,0.07,0.09
-1.1320e-03,0.09,0.11
-1.1316e-03,0.07,0.09
-1.1312e-03,0.05,0.11
-1.1308e-03,0.07,0.11
-1.1304e-03,0.07,0.11
-1.1300e-03,0.07,0.07
-1.1296e-03,0.07,0.09
-1.1292e-03,0.07,0.11
-1.1288e-03,0.07,0.09
-1.1284e-03,0.07,0.09
-1.1280e-03,0.07,0.11
-1.1276e-03,0.07,0.09
-1.1272e-03,0.09,0.11
-1.1268e-03,0.09,0.09
-1.1264e-03,0.05,0.09
-1.1260e-03,0.09,0.09
-1.1256e-03,0.07,0.11
-1.1252e-03,0.05,0.09
-1.1248e-03,0.07,0.09
-1.1244e-03,0.09,0.11
-1.1240e-03,0.07,0.11
-1.1236e-03,0.07,0.07
-1.1232e-03,0.07,0.09
-1.1228e-03,0.07,0.11
-1.1224e-03,0.07,0.11
-1.1220e-03,0.05,0.09
-1.1216e-03,0.07,0.09
-1.1212e-03,0.09,0.09
-1.1208e-03,0.07,0.07
-1.1204e-03,0.07,0.09
-1.1200e-03,0.07,0.09
-1.1196e-03,0.07,0.09
-1.1192e-03,0.07,0.09
-1.1188e-03,0.09,0.09
-1.1184e-03,0.05,0.09
-1.1180e-03,0.07,0.09
-1.1176e-03,0.09,0.11
-1.1172e-03,0.07,0.09
-1.1168e-03,0.07,0.11
-1.1164e-03,0.09,0.09
-1.1160e-03,0.07,0.09
-1.1156e-03,0.07,0.11
-1.1152e-03,0.07,0.09
-1.1148e-03,0.05,0.09
-1.1144e-03,0.07,0.11
-1.1140e-03,0.07,0.11
-1.1136e-03,0.05,0.11
-1.1132e-03,0.05,0.11
-1.1128e-03,0.07,0.13
-1.1124e-03,0.05,0.09
-1.1120e-03,0.07,0.09
-1.1116e-03,0.09,0.11
-1.1112e-03,0.07,0.07
-1.1108e-03,0.05,0.11
-1.1104e-03,0.07,0.11
-1.1100e-03,0.07,0.11
-1.1096e-03,0.07,0.09
-1.1092e-03,0.09,0.11
-1.1088e-03,0.05,0.11
-1.1084e-03,0.07,0.09
-1.1080e-03,0.07,0.11
-1.1076e-03,0.05,0.09
-1.1072e-03,0.07,0.11
-1.1068e-03,0.09,0.11
-1.1064e-03,0.07,0.11
-1.1060e-03,0.07,0.07
-1.1056e-03,0.07,0.09
-1.1052e-03,0.05,0.11
-1.1048e-03,0.05,0.09
-1.1044e-03,0.05,0.09
-1.1040e-03,0.05,0.09
-1.1036e-03,0.05,0.11
-1.1032e-03,0.05,0.09
-1.1028e-03,0.09,0.11
-1.1024e-03,0.07,0.09
-1.1020e-03,0.07,0.09
-1.1016e-03,0.07,0.11
-1.1012e-03,0.07,0.09
-1.1008e-03,0.07,0.11
-1.1004e-03,0.07,0.09
-1.1000e-03,0.07,0.11
-1.0996e-03,0.07,0.09
-1.0992e-03,0.07,0.11
-1.0988e-03,0.05,0.09
-1.0984e-03,0.05,0.09
-1.0980e-03,0.05,0.09
-1.0976e-03,0.05,0.09
-1.0972e-03,0.07,0.09
-1.0968e-03,0.07,0.09
-1.0964e-03,0.07,0.11
-1.0960e-03,0.05,0.09
-1.0956e-03,0.07,0.09
-1.0952e-03,0.05,0.11
-1.0948e-03,0.07,0.07
-1.0944e-03,0.07,0.09
-1.0940e-03,0.05,0.11
-1.0936e-03,0.07,0.09
-1.0932e-03,0.07,0.09
-1.0928e-03,0.05,0.13
-1.0924e-03,0.07,0.11
-1.0920e-03,0.09,0.11
-1.0916e-03,0.07,0.11
-1.0912e-03,0.05,0.09
-1.0908e-03,0.07,0.09
-1.0904e-03,0.07,0.09
-1.0900e-03,0.07,0.09
-1.0896e-03,0.07,0.11
-1.0892e-03,0.09,0.09
-1.0888e-03,0.07,0.11
-1.0884e-03,0.07,0.11
-1.0880e-03,0.05,0.09
-1.0876e-03,0.05,0.11
-1.0872e-03,0.05,0.09
-1.0868e-03,0.05,0.11
-1.0864e-03,0.07,0.09
-1.0860e-03,0.07,0.11
-1.0856e-03,0.07,0.11
-1.0852e-03,0.05,0.11
-1.0848e-03,0.07,0.09
-1.0844e-03,0.07,0.09
-1.0840e-03,0.09,0.09
-1.0836e-03,0.07,0.09
-1.0832e-03,0.05,0.09
-1.0828e-03,0.07,0.11
-1.0824e-03,0.07,0.11
-1.0820e-03,0.05,0.11
-1.0816e-03,0.07,0.11
-1.0812e-03,0.09,0.09
-1.0808e-03,0.05,0.11
-1.0804e-03,0.07,0.09
-1.0800e-03,0.09,0.09
-1.0796e-03,0.07,0.11
-1.0792e-03,0.07,0.09
-1.0788e-03,0.07,0.07
-1.0784e-03,0.07,0.09
-1.0780e-03,0.07,0.09
-1.0776e-03,0.05,0.09
-1.0772e-03,0.05,0.09
-1.0768e-03,0.05,0.11
-1.0764e-03,0.09,0.09
-1.0760e-03,0.05,0.09
-1.0756e-03,0.05,0.07
-1.0752e-03,0.07,0.11
-1.0748e-03,0.07,0.11
-1.0744e-03,0.05,0.11
-1.0740e-03,0.07,0.11
-1.0736e-03,0.07,0.09
-1.0732e-03,0.05,0.09
-1.0728e-03,0.05,0.11
-1.0724e-03,0.07,0.09
-1.0720e-03,0.07,0.11
-1.0716e-03,0.05,0.07
-1.0712e-03,0.05,0.11
-1.0708e-03,0.05,0.09
-1.0704e-03,0.07,0.09
-1.0700e-03,0.05,0.09
-1.0696e-03,0.05,0.09
-1.0692e-03,0.07,0.09
-1.0688e-03,0.05,0.09
-1.0684e-03,0.05,0.11
-1.0680e-03,0.09,0.09
-1.0676e-03,0.05,0.09
-1.0672e-03,0.07,0.09
-1.0668e-03,0.07,0.09
-1.0664e-03,0.07,0.11
-1.0660e-03,0.05,0.11
-1.0656e-03,0.07,0.11
-1.0652e-03,0.07,0.09
-1.0648e-03,0.05,0.11
-1.0644e-03,0.07,0.09
-1.0640e-03,0.09,0.11
-1.0636e-03,0.05,0.09
-1.0632e-03,0.09,0.09
-1.0628e-03,0.05,0.11
-1.0624e-03,0.07,0.09
-1.0620e-03,0.05,0.09
-1.0616e-03,0.05,0.09
-1.0612e-03,0.07,0.09
-1.0608e-03,0.05,0.11
-1.0604e-03,0.05,0.09
-1.0600e-03,0.07,0.11
-1.0596e-03,0.07,0.11
-1.0592e-03,0.07,0.11
-1.0588e-03,0.07,0.09
-1.0584e-03,0.05,0.09
-1.0580e-03,0.07,0.11
-1.0576e-03,0.07,0.11
-1.0572e-03,0.05,0.09
-1.0568e-03,0.05,0.11
-1.0564e-03,0.07,0.11
-1.0560e-03,0.09,0.09
-1.0556e-03,0.07,0.11
-1.0552e-03,0.07,0.09
-1.0548e-03,0.09,0.09
-1.0544e-03,0.07,0.11
-1.0540e-03,0.07,0.11
-1.0536e-03,0.07,0.11
-1.0532e-03,0.07,0.11
-1.0528e-03,0.07,0.11
-1.0524e-03,0.07,0.11
-1.0520e-03,0.07,0.09
-1.0516e-03,0.07,0.09
-1.0512e-03,0.07,0.11
-1.0508e-03,0.07,0.11
-1.0504e-03,0.07,0.09
-1.0500e-03,0.07,0.09
-1.0496e-03,0.07,0.09
-1.0492e-03,0.07,0.09
-1.0488e-03,0.07,0.09
-1.0484e-03,0.07,0.11
-1.0480e-03,0.05,0.11
-1.0476e-03,0.05,0.09
-1.0472e-03,0.07,0.09
-1.0468e-03,0.05,0.09
-1.0464e-03,0.07,0.09
-1.0460e-03,0.07,0.09
-1.0456e-03,0.07,0.11
-1.0452e-03,0.05,0.09
-1.0448e-03,0.07,0.09
-1.0444e-03,0.05,0.09
-1.0440e-03,0.05,0.09
-1.0436e-03,0.05,0.09
-1.0432e-03,0.05,0.11
-1.0428e-03,0.07,0.09
-1.0424e-03,0.09,0.09
-1.0420e-03,0.07,0.11
-1.0416e-03,0.07,0.09
-1.0412e-03,0.07,0.11
-1.0408e-03,0.05,0.09
-1.0404e-03,0.07,0.07
-1.0400e-03,0.07,0.11
-1.0396e-03,0.07,0.11
-1.0392e-03,0.07,0.11
-1.0388e-03,0.07,0.09
-1.0384e-03,0.09,0.09
-1.0380e-03,0.07,0.09
-1.0376e-03,0.05,0.09
-1.0372e-03,0.09,0.11
-1.0368e-03,0.05,0.09
-1.0364e-03,0.07,0.11
-1.0360e-03,0.07,0.09
-1.0356e-03,0.07,0.09
-1.0352e-03,0.07,0.09
-1.0348e-03,0.09,0.11
-1.0344e-03,0.07,0.13
-1.0340e-03,0.07,0.09
-1.0336e-03,0.07,0.11
-1.0332e-03,0.05,0.09
-1.0328e-03,0.07,0.09
-1.0324e-03,0.05,0.09
-1.0320e-03,0.07,0.11
-1.0316e-03,0.07,0.11
-1.0312e-03,0.05,0.09
-1.0308e-03,0.09,0.09
-1.0304e-03,0.05,0.09
-1.0300e-03,0.05,0.09
-1.0296e-03,0.05,0.09
-1.0292e-03,0.07,0.09
-1.0288e-03,0.07,0.09
-1.0284e-03,0.07,0.09
-1.0280e-03,0.07,0.11
-1.0276e-03,0.05,0.09
-1.0272e-03,0.07,0.09
-1.0268e-03,0.07,0.09
-1.0264e-03,0.07,0.09
-1.0260e-03,0.07,0.11
-1.0256e-03,0.07,0.09
-1.0252e-03,0.05,0.07
-1.0248e-03,0.07,0.09
-1.0244e-03,0.09,0.11
-1.0240e-03,0.07,0.11
-1.0236e-03,0.07,0.09
-1.0232e-03,0.07,0.11
-1.0228e-03,0.07,0.11
-1.0224e-03,0.05,0.09
-1.0220e-03,0.07,0.09
-1.0216e-03,0.07,0.09
-1.0212e-03,0.05,0.09
-1.0208e-03,0.07,0.09
-1.0204e-03,0.07,0.09
-1.0200e-03,0.05,0.11
-1.0196e-03,0.05,0.09
-1.0192e-03,0.07,0.09
-1.0188e-03,0.05,0.11
-1.0184e-03,0.07,0.09
-1.0180e-03,0.07,0.07
-1.0176e-03,0.07,0.09
-1.0172e-03,0.07,0.09
-1.0168e-03,0.07,0.11
-1.0164e-03,0.05,0.09
-1.0160e-03,0.07,0.09
-1.0156e-03,0.05,0.07
-1.0152e-03,0.05,0.09
-1.0148e-03,0.07,0.09
-1.0144e-03,0.05,0.09
-1.0140e-03,0.05,0.09
-1.0136e-03,0.07,0.11
-1.0132e-03,0.07,0.11
-1.0128e-03,0.05,0.09
-1.0124e-03,0.07,0.09
-1.0120e-03,0.05,0.09
-1.0116e-03,0.07,0.09
-1.0112e-03,0.05,0.11
-1.0108e-03,0.07,0.11
-1.0104e-03,0.07,0.09
-1.0100e-03,0.07,0.11
-1.0096e-03,0.05,0.09
-1.0092e-03,0.05,0.09
-1.0088e-03,0.07,0.09
-1.0084e-03,0.07,0.09
-1.0080e-03,0.05,0.09
-1.0076e-03,0.07,0.09
-1.0072e-03,0.07,0.11
-1.0068e-03,0.05,0.09
-1.0064e-03,0.07,0.09
-1.0060e-03,0.05,0.09
-1.0056e-03,0.05,0.09
-1.0052e-03,0.07,0.11
-1.0048e-03,0.05,0.11
-1.0044e-03,0.03,0.07
-1.0040e-03,0.05,0.09
-1.0036e-03,0.05,0.11
-1.0032e-03,0.07,0.09
-1.0028e-03,0.07,0.11
-1.0024e-03,0.07,0.11
-1.0020e-03,0.07,0.11
-1.0016e-03,0.07,0.09
-1.0012e-03,0.07,0.11
-1.0008e-03,0.05,0.07
-1.0004e-03,0.05,0.09
-1.0000e-03,0.05,0.11
-9.996e-04,0.07,0.11
-9.992e-04,0.07,0.11
-9.988e-04,0.09,0.09
-9.984e-04,0.05,0.09
-9.980e-04,0.07,0.09
-9.976e-04,0.07,0.11
-9.972e-04,0.05,0.09
-9.968e-04,0.11,0.11
-9.964e-04,0.07,0.09
-9.960e-04,0.05,0.11
-9.956e-04,0.07,0.09
-9.952e-04,0.07,0.09
-9.948e-04,0.07,0.09
-9.944e-04,0.05,0.11
-9.940e-04,0.07,0.11
-9.936e-04,0.05,0.07
-9.932e-04,0.07,0.09
-9.928e-04,0.07,0.09
-9.924e-04,0.05,0.11
-9.920e-04,0.07,0.09
-9.916e-04,0.05,0.11
-9.912e-04,0.09,0.11
-9.908e-04,0.07,0.11
-9.904e-04,0.07,0.09
-9.900e-04,0.05,0.09
-9.896e-04,0.07,0.11
-9.892e-04,0.05,0.09
-9.888e-04,0.07,0.09
-9.884e-04,0.07,0.11
-9.880e-04,0.05,0.11
-9.876e-04,0.07,0.11
-9.872e-04,0.05,0.09
-9.868e-04,0.07,0.11
-9.864e-04,0.05,0.09
-9.860e-04,0.07,0.09
-9.856e-04,0.07,0.09
-9.852e-04,0.05,0.09
-9.848e-04,0.07,0.09
-9.844e-04,0.07,0.09
-9.840e-04,0.05,0.11
-9.836e-04,0.05,0.07
-9.832e-04,0.07,0.09
-9.828e-04,0.05,0.11
-9.824e-04,0.07,0.09
-9.820e-04,0.07,0.09
-9.816e-04,0.07,0.09
-9.812e-04,0.05,0.11
-9.808e-04,0.07,0.11
-9.804e-04,0.07,0.11
-9.800e-04,0.07,0.09
-9.796e-04,0.07,0.09
-9.792e-04,0.07,0.09
-9.788e-04,0.09,0.11
-9.784e-04,0.05,0.09
-9.780e-04,0.05,0.09
-9.776e-04,0.05,0.09
-9.772e-04,0.05,0.11
-9.768e-04,0.07,0.11
-9.764e-04,0.07,0.09
-9.760e-04,0.07,0.11
-9.756e-04,0.05,0.09
-9.752e-04,0.07,0.11
-9.748e-04,0.07,0.11
-9.744e-04,0.05,0.09
-9.740e-04,0.07,0.09
-9.736e-04,0.05,0.11
-9.732e-04,0.05,0.09
-9.728e-04,0.07,0.11
-9.724e-04,0.05,0.09
-9.720e-04,0.07,0.09
-9.716e-04,0.07,0.09
-9.712e-04,0.07,0.11
-9.708e-04,0.09,0.09
-9.704e-04,0.07,0.11
-9.700e-04,0.07,0.09
-9.696e-04,0.09,0.09
-9.692e-04,0.05,0.11
-9.688e-04,0.07,0.11
-9.684e-04,0.07,0.11
-9.680e-04,0.07,0.09
-9.676e-04,0.07,0.11
-9.672e-04,0.07,0.09
-9.668e-04,0.05,0.11
-9.664e-04,0.05,0.11
-9.660e-04,0.05,0.09
-9.656e-04,0.07,0.09
-9.652e-04,0.07,0.11
-9.648e-04,0.07,0.11
-9.644e-04,0.05,0.09
-9.640e-04,0.07,0.09
-9.636e-04,0.05,0.11
-9.632e-04,0.09,0.11
-9.628e-04,0.05,0.09
-9.624e-04,0.09,0.11
-9.620e-04,0.05,0.09
-9.616e-04,0.05,0.09
-9.612e-04,0.09,0.07
-9.608e-04,0.07,0.11
-9.604e-04,0.09,0.11
-9.600e-04,0.07,0.13
-9.596e-04,0.07,0.07
-9.592e-04,0.07,0.09
-9.588e-04,0.05,0.11
-9.584e-04,0.07,0.13
-9.580e-04,0.07,0.11
-9.576e-04,0.05,0.09
-9.572e-04,0.07,0.09
-9.568e-04,0.09,0.11
-9.564e-04,0.05,0.11
-9.560e-04,0.07,0.11
-9.556e-04,1.89,0.11
-9.552e-04,1.91,0.11
-9.548e-04,1.91,0.11
-9.544e-04,1.89,0.11
-9.540e-04,1.91,0.13
-9.536e-04,1.91,0.13
-9.532e-04,1.93,0.15
-9.528e-04,1.91,0.17
-9.524e-04,1.91,0.19
-9.520e-04,1.91,0.19
-9.516e-04,1.91,0.21
-9.512e-04,1.95,0.23
-9.508e-04,1.93,0.25
-9.504e-04,1.93,0.27
-9.500e-04,1.91,0.29
-9.496e-04,1.93,0.33
-9.492e-04,1.91,0.33
-9.488e-04,1.95,0.37
-9.484e-04,1.93,0.37
-9.480e-04,1.95,0.43
-9.476e-04,1.95,0.41
-9.472e-04,1.93,0.43
-9.468e-04,1.95,0.47
-9.464e-04,1.95,0.47
-9.460e-04,1.93,0.51
-9.456e-04,1.93,0.53
-9.452e-04,1.93,0.55
-9.448e-04,1.95,0.59
-9.444e-04,1.93,0.59
-9.440e-04,1.93,0.61
-9.436e-04,1.95,0.63
-9.432e-04,1.93,0.63
-9.428e-04,1.93,0.67
-9.424e-04,1.95,0.69
-9.420e-04,1.93,0.69
-9.416e-04,1.97,0.73
-9.412e-04,1.95,0.75
-9.408e-04,1.93,0.75
-9.404e-04,1.95,0.79
-9.400e-04,1.95,0.79
-9.396e-04,1.93,0.81
-9.392e-04,1.95,0.83
-9.388e-04,1.95,0.83
-9.384e-04,1.93,0.85
-9.380e-04,1.95,0.87
-9.376e-04,1.93,0.89
-9.372e-04,1.93,0.93
-9.368e-04,1.95,0.93
-9.364e-04,1.93,0.95
-9.360e-04,1.95,0.97
-9.356e-04,1.93,0.97
-9.352e-04,1.95,0.99
-9.348e-04,1.93,1.01
-9.344e-04,1.95,1.03
-9.340e-04,1.95,1.03
-9.336e-04,1.93,1.05
-9.332e-04,1.95,1.05
-9.328e-04,1.95,1.07
-9.324e-04,1.93,1.13
-9.320e-04,1.93,1.11
-9.316e-04,1.93,1.11
-9.312e-04,1.93,1.15
-9.308e-04,1.97,1.17
-9.304e-04,1.95,1.17
-9.300e-04,1.93,1.15
-9.296e-04,1.97,1.17
-9.292e-04,1.95,1.19
-9.288e-04,1.95,1.19
-9.284e-04,1.93,1.23
-9.280e-04,1.95,1.21
-9.276e-04,1.93,1.23
-9.272e-04,1.95,1.25
-9.268e-04,1.95,1.27
-9.264e-04,1.95,1.27
-9.260e-04,1.95,1.29
-9.256e-04,1.95,1.31
-9.252e-04,1.91,1.33
-9.248e-04,1.97,1.31
-9.244e-04,1.93,1.31
-9.240e-04,1.93,1.35
-9.236e-04,1.95,1.37
-9.232e-04,1.97,1.37
-9.228e-04,1.93,1.37
-9.224e-04,1.95,1.35
-9.220e-04,1.97,1.39
-9.216e-04,1.95,1.39
-9.212e-04,1.95,1.41
-9.208e-04,1.95,1.41
-9.204e-04,1.95,1.43
-9.200e-04,1.97,1.43
-9.196e-04,1.95,1.43
-9.192e-04,1.93,1.45
-9.188e-04,1.93,1.45
-9.184e-04,1.95,1.47
-9.180e-04,1.93,1.47
-9.176e-04,1.95,1.47
-9.172e-04,1.97,1.47
-9.168e-04,1.93,1.49
-9.164e-04,1.93,1.49
-9.160e-04,1.97,1.51
-9.156e-04,1.97,1.51
-9.152e-04,1.93,1.53
-9.148e-04,1.97,1.55
-9.144e-04,1.95,1.55
-9.140e-04,1.95,1.53
-9.136e-04,1.97,1.57
-9.132e-04,1.95,1.53
-9.128e-04,1.93,1.55
-9.124e-04,1.95,1.57
-9.120e-04,1.95,1.59
-9.116e-04,1.95,1.59
-9.112e-04,1.97,1.61
-9.108e-04,1.93,1.55
-9.104e-04,1.97,1.63
-9.100e-04,1.95,1.61
-9.096e-04,1.95,1.63
-9.092e-04,1.97,1.63
-9.088e-04,1.97,1.63
-9.084e-04,1.95,1.63
-9.080e-04,1.95,1.65
-9.076e-04,1.95,1.63
-9.072e-04,1.93,1.67
-9.068e-04,1.95,1.65
-9.064e-04,1.95,1.65
-9.060e-04,1.93,1.67
-9.056e-04,1.97,1.65
-9.052e-04,1.95,1.67
-9.048e-04,1.97,1.67
-9.044e-04,1.95,1.65
-9.040e-04,1.95,1.69
-9.036e-04,1.93,1.69
-9.032e-04,1.95,1.69
-9.028e-04,1.95,1.69
-9.024e-04,1.95,1.69
-9.020e-04,1.95,1.71
-9.016e-04,1.95,1.71
-9.012e-04,1.95,1.71
-9.008e-04,1.95,1.71
-9.004e-04,1.95,1.71
-9.000e-04,1.95,1.75
-8.996e-04,1.95,1.75
-8.992e-04,1.95,1.75
-8.988e-04,1.97,1.75
-8.984e-04,1.95,1.71
-8.980e-04,1.95,1.77
-8.976e-04,1.95,1.77
-8.972e-04,1.95,1.77
-8.968e-04,1.97,1.77
-8.964e-04,1.97,1.75
-8.960e-04,1.97,1.77
-8.956e-04,1.95,1.77
-8.952e-04,1.93,1.79
-8.948e-04,1.93,1.79
-8.944e-04,1.97,1.77
-8.940e-04,1.95,1.79
-8.936e-04,1.95,1.79
-8.932e-04,1.95,1.81
-8.928e-04,1.95,1.79
-8.924e-04,1.95,1.79
-8.920e-04,1.95,1.79
-8.916e-04,1.95,1.81
-8.912e-04,1.95,1.81
-8.908e-04,1.95,1.83
-8.904e-04,1.95,1.83
-8.900e-04,1.93,1.81
-8.896e-04,1.97,1.83
-8.892e-04,1.97,1.83
-8.888e-04,1.97,1.83
-8.884e-04,1.95,1.85
-8.880e-04,1.93,1.85
-8.876e-04,1.97,1.83
-8.872e-04,1.97,1.83
-8.868e-04,1.97,1.85
-8.864e-04,1.95,1.85
-8.860e-04,1.95,1.83
-8.856e-04,1.97,1.85
-8.852e-04,1.95,1.85
-8.848e-04,1.97,1.85
-8.844e-04,1.95,1.85
-8.840e-04,1.95,1.85
-8.836e-04,1.97,1.85
-8.832e-04,1.97,1.85
-8.828e-04,1.97,1.85
-8.824e-04,1.97,1.85
-8.820e-04,1.97,1.85
-8.816e-04,1.97,1.85
-8.812e-04,1.97,1.85
-8.808e-04,1.97,1.87
-8.804e-04,1.97,1.87
-8.800e-04,1.95,1.87
-8.796e-04,1.95,1.87
-8.792e-04,1.97,1.85
-8.788e-04,1.95,1.87
-8.784e-04,1.97,1.87
-8.780e-04,1.97,1.89
-8.776e-04,1.97,1.89
-8.772e-04,1.95,1.89
-8.768e-04,1.97,1.87
-8.764e-04,1.97,1.89
-8.760e-04,1.97,1.89
-8.756e-04,1.93,1.87
-8.752e-04,1.97,1.89
-8.748e-04,1.95,1.89
-8.744e-04,1.97,1.89
-8.740e-04,1.97,1.87
-8.736e-04,1.95,1.89
-8.732e-04,1.95,1.89
-8.728e-04,1.95,1.89
-8.724e-04,1.95,1.93
-8.720e-04,1.97,1.91
-8.716e-04,1.97,1.91
-8.712e-04,1.97,1.91
-8.708e-04,1.97,1.91
-8.704e-04,1.97,1.89
-8.700e-04,1.95,1.91
-8.696e-04,1.97,1.93
-8.692e-04,1.97,1.91
-8.688e-04,1.95,1.91
-8.684e-04,1.95,1.91
-8.680e-04,1.97,1.93
-8.676e-04,1.95,1.93
-8.672e-04,1.97,1.93
-8.668e-04,1.97,1.93
-8.664e-04,1.95,1.89
