Model,DPO4034
Firmware Version,2.1

Point Format,Y,
-9.704e-04,0.68,0.44
-9.702e-04,0.76,0.44
-9.700e-04,0.68,0.48
-9.698e-04,0.72,0.44
-9.696e-04,0.68,0.44
-9.694e-04,0.68,0.44
-9.692e-04,0.76,0.48
-9.690e-04,0.72,0.48
-9.688e-04,0.72,0.48
-9.686e-04,0.72,0.44
-9.684e-04,0.76,0.48
-9.682e-04,0.72,0.44
-9.680e-04,0.76,0.48
-9.678e-04,0.76,0.44
-9.676e-04,0.8,0.48
-9.674e-04,0.76,0.44
-9.672e-04,0.68,0.44
-9.670e-04,0.76,0.48
-9.668e-04,0.76,0.44
-9.666e-04,0.76,0.44
-9.664e-04,0.72,0.44
-9.662e-04,0.84,0.48
-9.660e-04,0.84,0.48
-9.658e-04,0.76,0.44
-9.656e-04,0.84,0.44
-9.654e-04,0.84,0.44
-9.652e-04,0.76,0.44
-9.650e-04,0.84,0.44
-9.648e-04,0.88,0.44
-9.646e-04,0.88,0.44
-9.644e-04,0.76,0.44
-9.642e-04,0.84,0.44
-9.640e-04,0.84,0.44
-9.638e-04,0.84,0.44
-9.636e-04,0.88,0.44
-9.634e-04,0.76,0.44
-9.632e-04,0.88,0.44
-9.630e-04,0.8,0.44
-9.628e-04,0.8,0.48
-9.626e-04,0.8,0.44
-9.624e-04,0.92,0.44
-9.622e-04,0.84,0.44
-9.620e-04,0.92,0.44
-9.618e-04,0.76,0.44
-9.616e-04,0.72,0.44
-9.614e-04,0.72,0.4
-9.612e-04,0.88,0.44
-9.610e-04,0.88,0.44
-9.608e-04,0.8,0.4
-9.606e-04,0.88,0.44
-9.604e-04,0.88,0.4
-9.602e-04,0.88,0.44
-9.600e-04,0.88,0.4
-9.598e-04,0.92,0.4
-9.596e-04,0.92,0.44
-9.594e-04,0.92,0.44
-9.592e-04,0.92,0.44
-9.590e-04,0.8,0.44
-9.588e-04,0.88,0.44
-9.586e-04,0.8,0.44
-9.584e-04,0.8,0.44
-9.582e-04,0.92,0.44
-9.580e-04,0.92,0.44
-9.578e-04,0.92,0.4
-9.576e-04,0.88,0.44
-9.574e-04,0.88,0.44
-9.572e-04,0.84,0.44
-9.570e-04,0.84,0.44
-9.568e-04,0.92,0.4
-9.566e-04,0.92,0.4
-9.564e-04,0.88,0.4
-9.562e-04,0.88,0.48
-9.560e-04,0.92,0.44
-9.558e-04,0.92,0.44
-9.556e-04,0.92,0.44
-9.554e-04,0.96,0.4
-9.552e-04,0.84,0.44
-9.550e-04,0.88,0.44
-9.548e-04,1,0.44
-9.546e-04,0.96,0.4
-9.544e-04,1,0.44
-9.542e-04,0.88,0.44
-9.540e-04,0.92,0.44
-9.538e-04,0.88,0.44
-9.536e-04,0.96,0.44
-9.534e-04,0.88,0.44
-9.532e-04,0.88,0.44
-9.530e-04,0.92,0.4
-9.528e-04,0.96,0.4
-9.526e-04,0.92,0.44
-9.524e-04,0.92,0.4
-9.522e-04,1,0.36
-9.520e-04,0.96,0.4
-9.518e-04,0.96,0.44
-9.516e-04,1,0.4
-9.514e-04,0.92,0.44
-9.512e-04,1,0.4
-9.510e-04,0.92,0.44
-9.508e-04,0.96,0.44
-9.506e-04,1,0.44
-9.504e-04,1,0.4
-9.502e-04,1.04,0.4
-9.500e-04,1.04,0.4
-9.498e-04,0.92,0.36
-9.496e-04,0.92,0.4
-9.494e-04,0.92,0.4
-9.492e-04,0.96,0.4
-9.490e-04,0.92,0.44
-9.488e-04,1,0.36
-9.486e-04,0.96,0.4
-9.484e-04,0.96,0.44
-9.482e-04,0.96,0.4
-9.480e-04,1,0.36
-9.478e-04,0.92,0.36
-9.476e-04,1,0.4
-9.474e-04,1,0.36
-9.472e-04,1.04,0.4
-9.470e-04,1.04,0.4
-9.468e-04,1.04,0.44
-9.466e-04,1.04,0.4
-9.464e-04,1,0.32
-9.462e-04,1,0.44
-9.460e-04,1,0.44
-9.458e-04,1,0.4
-9.456e-04,1.04,0.44
-9.454e-04,1.04,0.32
-9.452e-04,0.96,0.4
-9.450e-04,0.96,0.44
-9.448e-04,1.12,0.4
-9.446e-04,1.04,0.4
-9.444e-04,1,0.32
-9.442e-04,1.12,0.4
-9.440e-04,1.08,0.36
-9.438e-04,0.96,0.4
-9.436e-04,1.08,0.4
-9.434e-04,1.04,0.36
-9.432e-04,1.08,0.4
-9.430e-04,1.12,0.36
-9.428e-04,1.04,0.44
-9.426e-04,1,0.44
-9.424e-04,1.08,0.32
-9.422e-04,1.08,0.36
-9.420e-04,1.04,0.4
-9.418e-04,1.08,0.36
-9.416e-04,1.12,0.4
-9.414e-04,1.08,0.4
-9.412e-04,1.04,0.36
-9.410e-04,1.04,0.36
-9.408e-04,1,0.32
-9.406e-04,1.08,0.36
-9.404e-04,1.04,0.36
-9.402e-04,1.12,0.4
-9.400e-04,1.12,0.36
-9.398e-04,1,0.32
-9.396e-04,1.04,0.44
-9.394e-04,1.12,0.36
-9.392e-04,1.04,0.32
-9.390e-04,1.04,0.32
-9.388e-04,1.08,0.32
-9.386e-04,1.04,0.36
-9.384e-04,1,0.4
-9.382e-04,1.12,0.4
-9.380e-04,1.08,0.36
-9.378e-04,1.04,0.36
-9.376e-04,1.12,0.36
-9.374e-04,1.08,0.36
-9.372e-04,1.08,0.36
-9.370e-04,1.12,0.32
-9.368e-04,1.08,0.36
-9.366e-04,1.08,0.36
-9.364e-04,1.08,0.32
-9.362e-04,1.08,0.32
-9.360e-04,1.16,0.36
-9.358e-04,1.12,0.32
-9.356e-04,1.08,0.36
-9.354e-04,1.16,0.36
-9.352e-04,1.16,0.32
-9.350e-04,1.04,0.32
-9.348e-04,1.12,0.32
-9.346e-04,1.12,0.36
-9.344e-04,1.12,0.32
-9.342e-04,1.16,0.32
-9.340e-04,1.12,0.32
-9.338e-04,1.12,0.32
-9.336e-04,1.12,0.36
-9.334e-04,1.08,0.36
-9.332e-04,1.12,0.32
-9.330e-04,1.04,0.36
-9.328e-04,1.16,0.36
-9.326e-04,1.12,0.28
-9.324e-04,1.12,0.36
-9.322e-04,1.12,0.32
-9.320e-04,1.08,0.32
-9.318e-04,1.2,0.32
-9.316e-04,1.08,0.32
-9.314e-04,1.16,0.32
-9.312e-04,1.2,0.32
-9.310e-04,1.28,0.32
-9.308e-04,1.12,0.32
-9.306e-04,1.2,0.36
-9.304e-04,1.04,0.36
-9.302e-04,1.16,0.32
-9.300e-04,1.12,0.32
-9.298e-04,1.16,0.36
-9.296e-04,1.2,0.32
-9.294e-04,1.12,0.32
-9.292e-04,1.16,0.32
-9.290e-04,1.12,0.32
-9.288e-04,1.24,0.32
-9.286e-04,1.12,0.32
-9.284e-04,1.2,0.28
-9.282e-04,1.2,0.36
-9.280e-04,1.12,0.36
-9.278e-04,1.2,0.32
-9.276e-04,1.2,0.36
-9.274e-04,1.12,0.32
-9.272e-04,1.08,0.32
-9.270e-04,1.12,0.28
-9.268e-04,1.16,0.32
-9.266e-04,1.2,0.32
-9.264e-04,1.2,0.32
-9.262e-04,1.16,0.32
-9.260e-04,1.28,0.32
-9.258e-04,1.12,0.32
-9.256e-04,1.16,0.32
-9.254e-04,1.16,0.28
-9.252e-04,1.16,0.32
-9.250e-04,1.2,0.36
-9.248e-04,1.12,0.28
-9.246e-04,1.24,0.28
-9.244e-04,1.32,0.32
-9.242e-04,1.24,0.28
-9.240e-04,1.24,0.32
-9.238e-04,1.16,0.32
-9.236e-04,1.16,0.28
-9.234e-04,1.2,0.32
-9.232e-04,1.2,0.32
-9.230e-04,1.16,0.32
-9.228e-04,1.32,0.28
-9.226e-04,1.24,0.32
-9.224e-04,1.16,0.32
-9.222e-04,1.2,0.28
-9.220e-04,1.16,0.32
-9.218e-04,1.24,0.28
-9.216e-04,1.24,0.36
-9.214e-04,1.2,0.28
-9.212e-04,1.12,0.32
-9.210e-04,1.16,0.28
-9.208e-04,1.32,0.32
-9.206e-04,1.16,0.28
-9.204e-04,1.2,0.28
-9.202e-04,1.2,0.32
-9.200e-04,1.28,0.32
-9.198e-04,1.16,0.32
-9.196e-04,1.16,0.28
-9.194e-04,1.16,0.32
-9.192e-04,1.28,0.32
-9.190e-04,1.28,0.32
-9.188e-04,1.2,0.28
-9.186e-04,1.16,0.28
-9.184e-04,1.24,0.32
-9.182e-04,1.2,0.32
-9.180e-04,1.24,0.28
-9.178e-04,1.32,0.36
-9.176e-04,1.32,0.28
-9.174e-04,1.2,0.28
-9.172e-04,1.28,0.24
-9.170e-04,1.2,0.32
-9.168e-04,1.32,0.24
-9.166e-04,1.28,0.28
-9.164e-04,1.24,0.28
-9.162e-04,1.28,0.28
-9.160e-04,1.28,0.28
-9.158e-04,1.16,0.28
-9.156e-04,1.32,0.28
-9.154e-04,1.16,0.28
-9.152e-04,1.24,0.28
-9.150e-04,1.2,0.28
-9.148e-04,1.24,0.32
-9.146e-04,1.2,0.24
-9.144e-04,1.24,0.24
-9.142e-04,1.28,0.28
-9.140e-04,1.28,0.32
-9.138e-04,1.28,0.24
-9.136e-04,1.24,0.28
-9.134e-04,1.32,0.24
-9.132e-04,1.32,0.28
-9.130e-04,1.36,0.28
-9.128e-04,1.24,0.28
-9.126e-04,1.28,0.24
-9.124e-04,1.24,0.28
-9.122e-04,1.32,0.24
-9.120e-04,1.24,0.24
-9.118e-04,1.24,0.28
-9.116e-04,1.28,0.28
-9.114e-04,1.24,0.24
-9.112e-04,1.28,0.24
-9.110e-04,1.28,0.28
-9.108e-04,1.2,0.28
-9.106e-04,1.32,0.32
-9.104e-04,1.28,0.28
-9.102e-04,1.32,0.2
-9.100e-04,1.28,0.24
-9.098e-04,1.32,0.24
-9.096e-04,1.2,0.28
-9.094e-04,1.24,0.32
-9.092e-04,1.28,0.28
-9.090e-04,1.36,0.28
-9.088e-04,1.28,0.24
-9.086e-04,1.36,0.2
-9.084e-04,1.28,0.24
-9.082e-04,1.32,0.28
-9.080e-04,1.32,0.24
-9.078e-04,1.28,0.28
-9.076e-04,1.32,0.24
-9.074e-04,1.24,0.24
-9.072e-04,1.28,0.2
-9.070e-04,1.36,0.28
-9.068e-04,1.32,0.28
-9.066e-04,1.32,0.2
-9.064e-04,1.36,0.28
-9.062e-04,1.32,0.24
-9.060e-04,1.36,0.24
-9.058e-04,1.36,0.28
-9.056e-04,1.24,0.24
-9.054e-04,1.24,0.2
-9.052e-04,1.32,0.2
-9.050e-04,1.2,0.2
-9.048e-04,1.32,0.24
-9.046e-04,1.36,0.24
-9.044e-04,1.28,0.24
-9.042e-04,1.32,0.24
-9.040e-04,1.28,0.24
-9.038e-04,1.2,0.2
-9.036e-04,1.32,0.24
-9.034e-04,1.28,0.24
-9.032e-04,1.32,0.24
-9.030e-04,1.32,0.24
-9.028e-04,1.32,0.24
-9.026e-04,1.28,0.24
-9.024e-04,1.28,0.2
-9.022e-04,1.4,0.24
-9.020e-04,1.24,0.24
-9.018e-04,1.4,0.24
-9.016e-04,1.4,0.24
-9.014e-04,1.24,0.24
-9.012e-04,1.32,0.2
-9.010e-04,1.24,0.24
-9.008e-04,1.28,0.24
-9.006e-04,1.32,0.2
-9.004e-04,1.24,0.2
-9.002e-04,1.4,0.24
-9.000e-04,1.28,0.2
-8.998e-04,1.36,0.24
-8.996e-04,1.4,0.24
-8.994e-04,1.32,0.2
-8.992e-04,1.36,0.24
-8.990e-04,1.4,0.24
-8.988e-04,1.28,0.2
-8.986e-04,1.32,0.2
-8.984e-04,1.36,0.24
-8.982e-04,1.28,0.2
-8.980e-04,1.32,0.2
-8.978e-04,1.32,0.24
-8.976e-04,1.36,0.2
-8.974e-04,1.32,0.24
-8.972e-04,1.4,0.2
-8.970e-04,1.36,0.2
-8.968e-04,1.4,0.2
-8.966e-04,1.32,0.24
-8.964e-04,1.28,0.2
-8.962e-04,1.24,0.2
-8.960e-04,1.36,0.2
-8.958e-04,1.36,0.2
-8.956e-04,1.32,0.2
-8.954e-04,1.44,0.2
-8.952e-04,1.36,0.2
-8.950e-04,1.36,0.24
-8.948e-04,1.36,0.2
-8.946e-04,1.32,0.2
-8.944e-04,1.32,0.24
-8.942e-04,1.32,0.24
-8.940e-04,1.32,0.24
-8.938e-04,1.4,0.2
-8.936e-04,1.24,0.2
-8.934e-04,1.36,0.2
-8.932e-04,1.32,0.2
-8.930e-04,1.4,0.2
-8.928e-04,1.28,0.2
-8.926e-04,1.36,0.2
-8.924e-04,1.28,0.2
-8.922e-04,1.2,0.2
-8.920e-04,1.32,0.2
-8.918e-04,1.32,0.24
-8.916e-04,1.48,0.2
-8.914e-04,1.4,0.2
-8.912e-04,1.32,0.2
-8.910e-04,1.36,0.16
-8.908e-04,1.36,0.2
-8.906e-04,1.32,0.16
-8.904e-04,1.4,0.2
-8.902e-04,1.32,0.16
-8.900e-04,1.32,0.16
-8.898e-04,1.36,0.2
-8.896e-04,1.44,0.2
-8.894e-04,1.36,0.2
-8.892e-04,1.4,0.2
-8.890e-04,1.32,0.16
-8.888e-04,1.48,0.2
-8.886e-04,1.32,0.16
-8.884e-04,1.4,0.12
-8.882e-04,1.32,0.16
-8.880e-04,1.44,0.16
-8.878e-04,1.32,0.2
-8.876e-04,1.24,0.16
-8.874e-04,1.44,0.16
-8.872e-04,1.28,0.16
-8.870e-04,1.36,0.2
-8.868e-04,1.36,0.16
-8.866e-04,1.36,0.2
-8.864e-04,1.4,0.2
-8.862e-04,1.36,0.2
-8.860e-04,1.4,0.12
-8.858e-04,1.32,0.2
-8.856e-04,1.36,0.2
-8.854e-04,1.28,0.2
-8.852e-04,1.4,0.08
-8.850e-04,1.32,0.16
-8.848e-04,1.36,0.2
-8.846e-04,1.36,0.16
-8.844e-04,1.4,0.12
-8.842e-04,1.32,0.16
-8.840e-04,1.44,0.16
-8.838e-04,1.36,0.2
-8.836e-04,1.4,0.16
-8.834e-04,1.4,0.16
-8.832e-04,1.36,0.16
-8.830e-04,1.4,0.16
-8.828e-04,1.36,0.16
-8.826e-04,1.36,0.16
-8.824e-04,1.4,0.2
-8.822e-04,1.32,0.16
-8.820e-04,1.4,0.16
-8.818e-04,1.4,0.16
-8.816e-04,1.36,0.12
-8.814e-04,1.48,0.16
-8.812e-04,1.4,0.12
-8.810e-04,1.4,0.12
-8.808e-04,1.4,0.16
-8.806e-04,1.48,0.16
-8.804e-04,1.4,0.16
-8.802e-04,1.44,0.12
-8.800e-04,1.36,0.16
-8.798e-04,1.28,0.12
-8.796e-04,1.4,0.16
-8.794e-04,1.4,0.16
-8.792e-04,1.28,0.12
-8.790e-04,1.44,0.12
-8.788e-04,1.48,0.16
-8.786e-04,1.32,0.16
-8.784e-04,1.32,0.12
-8.782e-04,1.32,0.16
-8.780e-04,1.32,0.16
-8.778e-04,1.4,0.12
-8.776e-04,1.36,0.12
-8.774e-04,1.4,0.16
-8.772e-04,1.48,0.16
-8.770e-04,1.36,0.12
-8.768e-04,1.36,0.12
-8.766e-04,1.44,0.12
-8.764e-04,1.52,0.12
-8.762e-04,1.48,0.12
-8.760e-04,1.48,0.12
-8.758e-04,1.4,0.16
-8.756e-04,1.32,0.12
-8.754e-04,1.4,0.12
-8.752e-04,1.44,0.12
-8.750e-04,1.32,0.12
-8.748e-04,1.4,0.12
-8.746e-04,1.44,0.12
-8.744e-04,1.4,0.12
-8.742e-04,1.36,0.12
-8.740e-04,1.36,0.08
-8.738e-04,1.36,0.16
-8.736e-04,1.44,0.12
-8.734e-04,1.4,0.12
-8.732e-04,1.4,0.12
-8.730e-04,1.44,0.08
-8.728e-04,1.32,0.12
-8.726e-04,1.4,0.12
-8.724e-04,1.4,0.08
-8.722e-04,1.4,0.12
-8.720e-04,1.36,0.12
-8.718e-04,1.36,0.12
-8.716e-04,1.32,0.12
-8.714e-04,1.32,0.12
-8.712e-04,1.36,0.12
-8.710e-04,1.52,0.12
-8.708e-04,1.32,0.08
-8.706e-04,1.4,0.12
-8.704e-04,1.32,0.12
-8.702e-04,1.36,0.12
-8.700e-04,1.4,0.08
-8.698e-04,1.4,0.12
-8.696e-04,1.32,0.08
-8.694e-04,1.44,0.08
-8.692e-04,1.44,0.08
-8.690e-04,1.4,0.12
-8.688e-04,1.52,0.12
-8.686e-04,1.36,0.12
-8.684e-04,1.6,0.08
-8.682e-04,1.4,0.12
-8.680e-04,1.48,0.08
-8.678e-04,1.4,0.12
-8.676e-04,1.4,0.12
-8.674e-04,1.48,0.12
-8.672e-04,1.4,0.04
-8.670e-04,1.44,0.08
-8.668e-04,1.36,0.12
-8.666e-04,1.44,0.12
-8.664e-04,1.32,0.08
-8.662e-04,1.4,0.12
-8.660e-04,1.36,0.08
-8.658e-04,1.32,0.08
-8.656e-04,1.48,0.04
-8.654e-04,1.36,0.04
-8.652e-04,1.4,0.16
-8.650e-04,1.4,0.12
-8.648e-04,1.44,0.08
-8.646e-04,1.36,0.08
-8.644e-04,1.44,0.08
-8.642e-04,1.4,0.08
-8.640e-04,1.44,0.08
-8.638e-04,1.44,0.12
-8.636e-04,1.4,0.08
-8.634e-04,1.36,0.08
-8.632e-04,1.4,0.12
-8.630e-04,1.32,0.08
-8.628e-04,1.4,0.12
-8.626e-04,1.44,0.12
-8.624e-04,1.36,0.08
-8.622e-04,1.48,0.08
-8.620e-04,1.32,0.08
-8.618e-04,1.4,0.04
-8.616e-04,1.4,0.04
-8.614e-04,1.4,0.04
-8.612e-04,1.44,0.08
-8.610e-04,1.36,0.04
-8.608e-04,1.4,0.04
-8.606e-04,1.44,0
-8.604e-04,1.32,0.04
-8.602e-04,1.4,0.04
-8.600e-04,1.32,0.04
-8.598e-04,1.44,0.04
-8.596e-04,1.36,0.04
-8.594e-04,1.44,0.04
-8.592e-04,1.4,0.12
-8.590e-04,1.4,0.08
-8.588e-04,1.4,-0.04
-8.586e-04,1.4,0.12
-8.584e-04,1.4,0
-8.582e-04,1.32,0
-8.580e-04,1.36,0
-8.578e-04,1.44,0.08
-8.576e-04,1.48,0.04
-8.574e-04,1.36,0
-8.572e-04,1.36,0.04
-8.570e-04,1.44,0
-8.568e-04,1.32,0.04
-8.566e-04,1.4,0.08
-8.564e-04,1.32,0
-8.562e-04,1.36,0.04
-8.560e-04,1.36,0
-8.558e-04,1.36,0
-8.556e-04,1.32,0
-8.554e-04,1.28,0
-8.552e-04,1.28,0
-8.550e-04,1.36,0.04
-8.548e-04,1.4,0
-8.546e-04,1.36,0
-8.544e-04,1.36,0
-8.542e-04,1.36,0.04
-8.540e-04,1.32,0
-8.538e-04,1.32,0
-8.536e-04,1.32,0
-8.534e-04,1.32,0
-8.532e-04,1.44,0
-8.530e-04,1.4,0
-8.528e-04,1.24,0
-8.526e-04,1.36,-0.04
-8.524e-04,1.36,0
-8.522e-04,1.32,0
-8.520e-04,1.4,0.04
-8.518e-04,1.32,0
-8.516e-04,1.28,-0.04
-8.514e-04,1.44,-0.04
-8.512e-04,1.32,0
-8.510e-04,1.28,0.04
-8.508e-04,1.28,-0.04
-8.506e-04,1.32,0
-8.504e-04,1.32,0
-8.502e-04,1.36,0
-8.500e-04,1.4,0
-8.498e-04,1.28,0
-8.496e-04,1.32,0
-8.494e-04,1.36,0
-8.492e-04,1.4,-0.04
-8.490e-04,1.32,0
-8.488e-04,1.32,0
-8.486e-04,1.32,0
-8.484e-04,1.32,0
-8.482e-04,1.32,-0.04
-8.480e-04,1.28,-0.08
-8.478e-04,1.28,-0.04
-8.476e-04,1.32,0
-8.474e-04,1.32,-0.04
-8.472e-04,1.32,-0.04
-8.470e-04,1.28,-0.04
-8.468e-04,1.24,-0.04
-8.466e-04,1.28,-0.04
-8.464e-04,1.2,-0.04
-8.462e-04,1.36,-0.04
-8.460e-04,1.36,-0.08
-8.458e-04,1.32,-0.08
-8.456e-04,1.28,-0.04
-8.454e-04,1.32,0
-8.452e-04,1.28,-0.08
-8.450e-04,1.28,-0.04
-8.448e-04,1.32,-0.04
-8.446e-04,1.28,-0.04
-8.444e-04,1.24,-0.04
-8.442e-04,1.24,-0.04
-8.440e-04,1.32,-0.04
-8.438e-04,1.28,-0.08
-8.436e-04,1.24,-0.04
-8.434e-04,1.28,-0.04
-8.432e-04,1.32,-0.08
-8.430e-04,1.28,-0.04
-8.428e-04,1.28,-0.08
-8.426e-04,1.2,-0.08
-8.424e-04,1.2,-0.08
-8.422e-04,1.28,-0.04
-8.420e-04,1.4,-0.04
-8.418e-04,1.32,-0.08
-8.416e-04,1.16,-0.12
-8.414e-04,1.28,-0.12
-8.412e-04,1.32,-0.12
-8.410e-04,1.2,-0.08
-8.408e-04,1.28,-0.08
-8.406e-04,1.32,-0.08
-8.404e-04,1.28,-0.12
-8.402e-04,1.24,-0.12
-8.400e-04,1.24,-0.12
-8.398e-04,1.28,-0.04
-8.396e-04,1.2,-0.08
-8.394e-04,1.28,-0.12
-8.392e-04,1.32,-0.12
-8.390e-04,1.32,-0.16
-8.388e-04,1.24,-0.08
-8.386e-04,1.24,-0.12
-8.384e-04,1.2,-0.12
-8.382e-04,1.2,-0.12
-8.380e-04,1.32,-0.12
-8.378e-04,1.28,-0.16
-8.376e-04,1.28,-0.12
-8.374e-04,1.12,-0.12
-8.372e-04,1.2,-0.12
-8.370e-04,1.24,-0.12
-8.368e-04,1.24,-0.12
-8.366e-04,1.2,-0.12
-8.364e-04,1.32,-0.12
-8.362e-04,1.16,-0.12
-8.360e-04,1.16,-0.12
-8.358e-04,1.2,-0.12
-8.356e-04,1.16,-0.12
-8.354e-04,1.2,-0.12
-8.352e-04,1.24,-0.2
-8.350e-04,1.2,-0.12
-8.348e-04,1.12,-0.12
-8.346e-04,1.24,-0.12
-8.344e-04,1.16,-0.16
-8.342e-04,1.12,-0.16
-8.340e-04,1.28,-0.12
-8.338e-04,1.16,-0.12
-8.336e-04,1.16,-0.16
-8.334e-04,1.24,-0.12
-8.332e-04,1.16,-0.12
-8.330e-04,1.12,-0.12
-8.328e-04,1.2,-0.12
-8.326e-04,1.16,-0.12
-8.324e-04,1.2,-0.16
-8.322e-04,1.24,-0.16
-8.320e-04,1.2,-0.2
-8.318e-04,1.12,-0.2
-8.316e-04,1.04,-0.12
-8.314e-04,1.16,-0.16
-8.312e-04,1.08,-0.16
-8.310e-04,1.24,-0.2
-8.308e-04,1.08,-0.12
-8.306e-04,1.16,-0.16
-8.304e-04,1.08,-0.16
-8.302e-04,1.12,-0.16
-8.300e-04,1.2,-0.16
-8.298e-04,1.16,-0.2
-8.296e-04,1.16,-0.2
-8.294e-04,1.2,-0.12
-8.292e-04,1.12,-0.2
-8.290e-04,1.12,-0.2
-8.288e-04,1.12,-0.2
-8.286e-04,1.12,-0.2
-8.284e-04,1.12,-0.16
-8.282e-04,1.12,-0.2
-8.280e-04,1.08,-0.2
-8.278e-04,1.12,-0.16
-8.276e-04,1.12,-0.2
-8.274e-04,1,-0.2
