Model,DPO4034
Firmware Version,2.1

Point Format,Y,
-1.8704e-04,0.9,-0.0304
-1.8700e-04,0.92,-0.0296
-1.8696e-04,0.9,-0.0304
-1.8692e-04,0.92,-0.0296
-1.8688e-04,0.92,-0.0296
-1.8684e-04,0.9,-0.0296
-1.8680e-04,0.94,-0.0296
-1.8676e-04,0.9,-0.0288
-1.8672e-04,0.94,-0.0296
-1.8668e-04,0.92,-0.0296
-1.8664e-04,0.92,-0.0296
-1.8660e-04,0.92,-0.0296
-1.8656e-04,0.94,-0.0296
-1.8652e-04,0.94,-0.0304
-1.8648e-04,0.94,-0.0296
-1.8644e-04,0.96,-0.0296
-1.8640e-04,0.96,-0.0296
-1.8636e-04,0.96,-0.0304
-1.8632e-04,0.94,-0.0304
-1.8628e-04,0.94,-0.0296
-1.8624e-04,0.96,-0.0296
-1.8620e-04,0.92,-0.0304
-1.8616e-04,0.94,-0.0296
-1.8612e-04,0.94,-0.0296
-1.8608e-04,0.94,-0.0296
-1.8604e-04,0.94,-0.0312
-1.8600e-04,0.98,-0.0296
-1.8596e-04,0.98,-0.0304
-1.8592e-04,0.98,-0.0296
-1.8588e-04,0.98,-0.032
-1.8584e-04,0.98,-0.0312
-1.8580e-04,1,-0.0304
-1.8576e-04,0.98,-0.0304
-1.8572e-04,1,-0.0296
-1.8568e-04,1,-0.0304
-1.8564e-04,0.98,-0.0288
-1.8560e-04,0.98,-0.0304
-1.8556e-04,0.98,-0.0296
-1.8552e-04,1,-0.0288
-1.8548e-04,1,-0.0304
-1.8544e-04,1,-0.0304
-1.8540e-04,1,-0.0296
-1.8536e-04,1.02,-0.0296
-1.8532e-04,1,-0.0304
-1.8528e-04,1,-0.0304
-1.8524e-04,1.02,-0.0312
-1.8520e-04,1,-0.0296
-1.8516e-04,1,-0.0304
-1.8512e-04,1.02,-0.0296
-1.8508e-04,1.02,-0.0312
-1.8504e-04,1.02,-0.0304
-1.8500e-04,1.02,-0.0312
-1.8496e-04,1.02,-0.0312
-1.8492e-04,1,-0.0304
-1.8488e-04,1.04,-0.0304
-1.8484e-04,1,-0.0296
-1.8480e-04,1.04,-0.0312
-1.8476e-04,1.04,-0.0304
-1.8472e-04,1.02,-0.0312
-1.8468e-04,1.04,-0.0312
-1.8464e-04,1.04,-0.0304
-1.8460e-04,1.04,-0.0312
-1.8456e-04,1.06,-0.0304
-1.8452e-04,1.04,-0.032
-1.8448e-04,1.04,-0.0312
-1.8444e-04,1.02,-0.0304
-1.8440e-04,1.06,-0.0312
-1.8436e-04,1.06,-0.032
-1.8432e-04,1.04,-0.0304
-1.8428e-04,1.06,-0.0296
-1.8424e-04,1.06,-0.0304
-1.8420e-04,1.04,-0.0312
-1.8416e-04,1.08,-0.0312
-1.8412e-04,1.08,-0.0304
-1.8408e-04,1.06,-0.0296
-1.8404e-04,1.06,-0.0312
-1.8400e-04,1.08,-0.0328
-1.8396e-04,1.06,-0.0312
-1.8392e-04,1.08,-0.0304
-1.8388e-04,1.08,-0.0304
-1.8384e-04,1.06,-0.032
-1.8380e-04,1.08,-0.0312
-1.8376e-04,1.1,-0.0312
-1.8372e-04,1.08,-0.0304
-1.8368e-04,1.08,-0.0312
-1.8364e-04,1.08,-0.032
-1.8360e-04,1.1,-0.0304
-1.8356e-04,1.08,-0.0304
-1.8352e-04,1.08,-0.0312
-1.8348e-04,1.1,-0.0296
-1.8344e-04,1.1,-0.0304
-1.8340e-04,1.08,-0.0312
-1.8336e-04,1.1,-0.0304
-1.8332e-04,1.1,-0.0312
-1.8328e-04,1.12,-0.0312
-1.8324e-04,1.12,-0.0312
-1.8320e-04,1.12,-0.0304
-1.8316e-04,1.1,-0.0304
-1.8312e-04,1.1,-0.0312
-1.8308e-04,1.12,-0.0304
-1.8304e-04,1.12,-0.0304
-1.8300e-04,1.12,-0.0304
-1.8296e-04,1.1,-0.0312
-1.8292e-04,1.12,-0.0312
-1.8288e-04,1.12,-0.0312
-1.8284e-04,1.14,-0.0312
-1.8280e-04,1.14,-0.0304
-1.8276e-04,1.12,-0.032
-1.8272e-04,1.14,-0.0312
-1.8268e-04,1.12,-0.0304
-1.8264e-04,1.14,-0.0312
-1.8260e-04,1.12,-0.0304
-1.8256e-04,1.14,-0.0312
-1.8252e-04,1.12,-0.0312
-1.8248e-04,1.14,-0.032
-1.8244e-04,1.14,-0.0296
-1.8240e-04,1.14,-0.0312
-1.8236e-04,1.16,-0.0304
-1.8232e-04,1.14,-0.0312
-1.8228e-04,1.14,-0.0296
-1.8224e-04,1.18,-0.0304
-1.8220e-04,1.16,-0.0312
-1.8216e-04,1.14,-0.0312
-1.8212e-04,1.16,-0.0304
-1.8208e-04,1.16,-0.0304
-1.8204e-04,1.14,-0.0312
-1.8200e-04,1.16,-0.0312
-1.8196e-04,1.18,-0.0304
-1.8192e-04,1.18,-0.0304
-1.8188e-04,1.18,-0.0304
-1.8184e-04,1.18,-0.0304
-1.8180e-04,1.18,-0.0312
-1.8176e-04,1.16,-0.0296
-1.8172e-04,1.18,-0.0304
-1.8168e-04,1.18,-0.0312
-1.8164e-04,1.18,-0.0304
-1.8160e-04,1.16,-0.0312
-1.8156e-04,1.18,-0.0312
-1.8152e-04,1.16,-0.0312
-1.8148e-04,1.16,-0.032
-1.8144e-04,1.16,-0.0304
-1.8140e-04,1.2,-0.0312
-1.8136e-04,1.18,-0.032
-1.8132e-04,1.18,-0.0296
-1.8128e-04,1.2,-0.0304
-1.8124e-04,1.18,-0.0304
-1.8120e-04,1.2,-0.0312
-1.8116e-04,1.2,-0.0304
-1.8112e-04,1.2,-0.0304
-1.8108e-04,1.18,-0.0304
-1.8104e-04,1.2,-0.0304
-1.8100e-04,1.22,-0.0312
-1.8096e-04,1.18,-0.0312
-1.8092e-04,1.22,-0.0296
-1.8088e-04,1.2,-0.0312
-1.8084e-04,1.2,-0.0312
-1.8080e-04,1.22,-0.0304
-1.8076e-04,1.2,-0.032
-1.8072e-04,1.22,-0.0304
-1.8068e-04,1.22,-0.0312
-1.8064e-04,1.22,-0.0296
-1.8060e-04,1.22,-0.0296
-1.8056e-04,1.24,-0.0304
-1.8052e-04,1.22,-0.0312
-1.8048e-04,1.22,-0.0312
-1.8044e-04,1.24,-0.0296
-1.8040e-04,1.22,-0.0296
-1.8036e-04,1.22,-0.0304
-1.8032e-04,1.22,-0.0296
-1.8028e-04,1.24,-0.0304
-1.8024e-04,1.22,-0.0304
-1.8020e-04,1.24,-0.0296
-1.8016e-04,1.22,-0.0296
-1.8012e-04,1.24,-0.0312
-1.8008e-04,1.22,-0.0304
-1.8004e-04,1.24,-0.0312
-1.8000e-04,1.24,-0.0312
-1.7996e-04,1.26,-0.0312
-1.7992e-04,1.26,-0.0296
-1.7988e-04,1.24,-0.0304
-1.7984e-04,1.26,-0.0296
-1.7980e-04,1.24,-0.0288
-1.7976e-04,1.26,-0.0312
-1.7972e-04,1.26,-0.0304
-1.7968e-04,1.26,-0.0296
-1.7964e-04,1.22,-0.0296
-1.7960e-04,1.26,-0.0312
-1.7956e-04,1.26,-0.0296
-1.7952e-04,1.22,-0.0304
-1.7948e-04,1.26,-0.0296
-1.7944e-04,1.26,-0.0304
-1.7940e-04,1.26,-0.0304
-1.7936e-04,1.26,-0.0312
-1.7932e-04,1.26,-0.0296
-1.7928e-04,1.26,-0.0304
-1.7924e-04,1.26,-0.0304
-1.7920e-04,1.26,-0.0296
-1.7916e-04,1.28,-0.0304
-1.7912e-04,1.28,-0.0304
-1.7908e-04,1.26,-0.0304
-1.7904e-04,1.26,-0.0296
-1.7900e-04,1.28,-0.0312
-1.7896e-04,1.26,-0.0304
-1.7892e-04,1.28,-0.0304
-1.7888e-04,1.3,-0.0296
-1.7884e-04,1.28,-0.0296
-1.7880e-04,1.28,-0.0296
-1.7876e-04,1.28,-0.0312
-1.7872e-04,1.28,-0.0296
-1.7868e-04,1.3,-0.0296
-1.7864e-04,1.28,-0.0304
-1.7860e-04,1.28,-0.0304
-1.7856e-04,1.3,-0.0288
-1.7852e-04,1.28,-0.0296
-1.7848e-04,1.3,-0.0304
-1.7844e-04,1.28,-0.0288
-1.7840e-04,1.28,-0.0304
-1.7836e-04,1.28,-0.0296
-1.7832e-04,1.3,-0.0288
-1.7828e-04,1.32,-0.0296
-1.7824e-04,1.32,-0.0288
-1.7820e-04,1.28,-0.0312
-1.7816e-04,1.3,-0.0304
-1.7812e-04,1.3,-0.0296
-1.7808e-04,1.32,-0.0296
-1.7804e-04,1.32,-0.0288
-1.7800e-04,1.32,-0.0288
-1.7796e-04,1.3,-0.0296
-1.7792e-04,1.32,-0.0296
-1.7788e-04,1.32,-0.0296
-1.7784e-04,1.32,-0.0304
-1.7780e-04,1.32,-0.0296
-1.7776e-04,1.3,-0.0288
-1.7772e-04,1.32,-0.0304
-1.7768e-04,1.3,-0.0296
-1.7764e-04,1.32,-0.0296
-1.7760e-04,1.3,-0.0296
-1.7756e-04,1.32,-0.0312
-1.7752e-04,1.34,-0.0312
-1.7748e-04,1.34,-0.0304
-1.7744e-04,1.32,-0.0296
-1.7740e-04,1.32,-0.0296
-1.7736e-04,1.32,-0.0296
-1.7732e-04,1.32,-0.0296
-1.7728e-04,1.34,-0.0296
-1.7724e-04,1.32,-0.0304
-1.7720e-04,1.32,-0.0296
-1.7716e-04,1.3,-0.0296
-1.7712e-04,1.36,-0.028
-1.7708e-04,1.34,-0.0296
-1.7704e-04,1.32,-0.0296
-1.7700e-04,1.32,-0.0288
-1.7696e-04,1.32,-0.0296
-1.7692e-04,1.34,-0.0296
-1.7688e-04,1.32,-0.0296
-1.7684e-04,1.34,-0.028
-1.7680e-04,1.36,-0.0296
-1.7676e-04,1.34,-0.0296
-1.7672e-04,1.36,-0.0288
-1.7668e-04,1.36,-0.028
-1.7664e-04,1.34,-0.0296
-1.7660e-04,1.36,-0.0296
-1.7656e-04,1.32,-0.0296
-1.7652e-04,1.36,-0.0296
-1.7648e-04,1.36,-0.0288
-1.7644e-04,1.34,-0.028
-1.7640e-04,1.36,-0.0288
-1.7636e-04,1.36,-0.0296
-1.7632e-04,1.34,-0.0296
-1.7628e-04,1.34,-0.0296
-1.7624e-04,1.36,-0.028
-1.7620e-04,1.38,-0.028
-1.7616e-04,1.34,-0.0288
-1.7612e-04,1.38,-0.028
-1.7608e-04,1.36,-0.0288
-1.7604e-04,1.36,-0.028
-1.7600e-04,1.36,-0.028
-1.7596e-04,1.34,-0.0272
-1.7592e-04,1.38,-0.028
-1.7588e-04,1.36,-0.028
-1.7584e-04,1.36,-0.0272
-1.7580e-04,1.36,-0.028
-1.7576e-04,1.38,-0.0296
-1.7572e-04,1.36,-0.028
-1.7568e-04,1.36,-0.0272
-1.7564e-04,1.38,-0.0288
-1.7560e-04,1.36,-0.0272
-1.7556e-04,1.36,-0.028
-1.7552e-04,1.38,-0.028
-1.7548e-04,1.36,-0.0272
-1.7544e-04,1.38,-0.028
-1.7540e-04,1.36,-0.0272
-1.7536e-04,1.38,-0.028
-1.7532e-04,1.4,-0.0296
-1.7528e-04,1.38,-0.028
-1.7524e-04,1.42,-0.0272
-1.7520e-04,1.36,-0.0288
-1.7516e-04,1.38,-0.0272
-1.7512e-04,1.38,-0.0296
-1.7508e-04,1.38,-0.0272
-1.7504e-04,1.38,-0.028
-1.7500e-04,1.38,-0.0288
-1.7496e-04,1.36,-0.0272
-1.7492e-04,1.4,-0.028
-1.7488e-04,1.38,-0.0264
-1.7484e-04,1.38,-0.028
-1.7480e-04,1.4,-0.0272
-1.7476e-04,1.38,-0.0288
-1.7472e-04,1.38,-0.0272
-1.7468e-04,1.4,-0.0272
-1.7464e-04,1.4,-0.028
-1.7460e-04,1.38,-0.0272
-1.7456e-04,1.38,-0.028
-1.7452e-04,1.38,-0.028
-1.7448e-04,1.4,-0.0272
-1.7444e-04,1.4,-0.028
-1.7440e-04,1.38,-0.028
-1.7436e-04,1.38,-0.028
-1.7432e-04,1.4,-0.0272
-1.7428e-04,1.4,-0.0264
-1.7424e-04,1.38,-0.0272
-1.7420e-04,1.38,-0.0272
-1.7416e-04,1.4,-0.0272
-1.7412e-04,1.4,-0.0272
-1.7408e-04,1.4,-0.028
-1.7404e-04,1.4,-0.0272
-1.7400e-04,1.38,-0.0272
-1.7396e-04,1.4,-0.0272
-1.7392e-04,1.42,-0.0264
-1.7388e-04,1.42,-0.0272
-1.7384e-04,1.4,-0.0272
-1.7380e-04,1.4,-0.0272
-1.7376e-04,1.42,-0.0264
-1.7372e-04,1.4,-0.0256
-1.7368e-04,1.42,-0.0264
-1.7364e-04,1.42,-0.0264
-1.7360e-04,1.4,-0.0256
-1.7356e-04,1.4,-0.0264
-1.7352e-04,1.42,-0.0264
-1.7348e-04,1.42,-0.0264
-1.7344e-04,1.42,-0.0264
-1.7340e-04,1.4,-0.0264
-1.7336e-04,1.4,-0.0264
-1.7332e-04,1.4,-0.0264
-1.7328e-04,1.42,-0.0264
-1.7324e-04,1.4,-0.0264
-1.7320e-04,1.42,-0.0264
-1.7316e-04,1.4,-0.0272
-1.7312e-04,1.42,-0.0256
-1.7308e-04,1.42,-0.0256
-1.7304e-04,1.42,-0.0264
-1.7300e-04,1.4,-0.0256
-1.7296e-04,1.44,-0.0264
-1.7292e-04,1.42,-0.0272
-1.7288e-04,1.42,-0.0272
-1.7284e-04,1.42,-0.0272
-1.7280e-04,1.42,-0.0264
-1.7276e-04,1.42,-0.0264
-1.7272e-04,1.42,-0.0248
-1.7268e-04,1.42,-0.0256
-1.7264e-04,1.42,-0.0264
-1.7260e-04,1.42,-0.0264
-1.7256e-04,1.42,-0.024
-1.7252e-04,1.42,-0.0256
-1.7248e-04,1.42,-0.0256
-1.7244e-04,1.42,-0.0248
-1.7240e-04,1.42,-0.0256
-1.7236e-04,1.42,-0.0248
-1.7232e-04,1.4,-0.0256
-1.7228e-04,1.42,-0.0256
-1.7224e-04,1.42,-0.0256
-1.7220e-04,1.42,-0.0256
-1.7216e-04,1.42,-0.0248
-1.7212e-04,1.42,-0.0248
-1.7208e-04,1.42,-0.0272
-1.7204e-04,1.44,-0.024
-1.7200e-04,1.44,-0.0256
-1.7196e-04,1.4,-0.0256
-1.7192e-04,1.44,-0.024
-1.7188e-04,1.42,-0.0248
-1.7184e-04,1.44,-0.0248
-1.7180e-04,1.42,-0.0248
-1.7176e-04,1.44,-0.024
-1.7172e-04,1.42,-0.0248
-1.7168e-04,1.44,-0.0248
-1.7164e-04,1.44,-0.0248
-1.7160e-04,1.42,-0.0248
-1.7156e-04,1.42,-0.0248
-1.7152e-04,1.44,-0.024
-1.7148e-04,1.42,-0.024
-1.7144e-04,1.44,-0.0248
-1.7140e-04,1.44,-0.0232
-1.7136e-04,1.44,-0.024
-1.7132e-04,1.44,-0.024
-1.7128e-04,1.44,-0.024
-1.7124e-04,1.44,-0.024
-1.7120e-04,1.42,-0.0248
-1.7116e-04,1.44,-0.024
-1.7112e-04,1.44,-0.024
-1.7108e-04,1.44,-0.0232
-1.7104e-04,1.44,-0.024
-1.7100e-04,1.44,-0.024
-1.7096e-04,1.44,-0.0232
-1.7092e-04,1.44,-0.0224
-1.7088e-04,1.44,-0.0232
-1.7084e-04,1.44,-0.0232
-1.7080e-04,1.46,-0.024
-1.7076e-04,1.46,-0.0224
-1.7072e-04,1.42,-0.0232
-1.7068e-04,1.44,-0.0232
-1.7064e-04,1.44,-0.0232
