Model,DPO4034
Firmware Version,2.1

Point Format,Y,
Horizontal Units,S,
Horizontal Scale,0.002,
Sample Interval,2e-06,
Record Length,10000,
Probe Attenuation,10,10
Vertical Units,V,V
Vertical Offset,0,0
Vertical Scale,0.5,1
Label,,
TIME,CH1,CH2
-5.414e-03,-1.43,0.06
-5.412e-03,-1.45,0.06
-5.410e-03,-1.45,0.1
-5.408e-03,-1.45,0.14
-5.406e-03,-1.41,0.1
-5.404e-03,-1.45,0.1
-5.402e-03,-1.45,0.06
-5.400e-03,-1.45,0.06
-5.398e-03,-1.47,0.06
-5.396e-03,-1.45,0.1
-5.394e-03,-1.45,0.02
-5.392e-03,-1.45,0.1
-5.390e-03,-1.47,0.1
-5.388e-03,-1.47,0.06
-5.386e-03,-1.47,0.1
-5.384e-03,-1.45,0.1
-5.382e-03,-1.47,0.1
-5.380e-03,-1.45,0.1
-5.378e-03,-1.47,0.1
-5.376e-03,-1.47,0.06
-5.374e-03,-1.47,0.1
-5.372e-03,-1.45,0.1
-5.370e-03,-1.43,0.1
-5.368e-03,-1.47,0.1
-5.366e-03,-1.47,0.06
-5.364e-03,-1.49,0.06
-5.362e-03,-1.47,0.14
-5.360e-03,-1.47,0.06
-5.358e-03,-1.45,0.14
-5.356e-03,-1.45,0.06
-5.354e-03,-1.47,0.06
-5.352e-03,-1.45,0.1
-5.350e-03,-1.45,0.1
-5.348e-03,-1.47,0.06
-5.346e-03,-1.47,0.1
-5.344e-03,-1.49,0.06
-5.342e-03,-1.49,0.06
-5.340e-03,-1.47,0.1
-5.338e-03,-1.43,0.1
-5.336e-03,-1.43,0.06
-5.334e-03,-1.51,0.1
-5.332e-03,-1.49,0.1
-5.330e-03,-1.47,0.06
-5.328e-03,-1.51,0.1
-5.326e-03,-1.47,0.06
-5.324e-03,-1.49,0.1
-5.322e-03,-1.47,0.1
-5.320e-03,-1.51,0.06
-5.318e-03,-1.51,0.06
-5.316e-03,-1.49,0.1
-5.314e-03,-1.47,0.1
-5.312e-03,-1.45,0.1
-5.310e-03,-1.47,0.1
-5.308e-03,-1.51,0.1
-5.306e-03,-1.49,0.1
-5.304e-03,-1.51,0.06
-5.302e-03,-1.49,0.1
-5.300e-03,-1.47,0.06
-5.298e-03,-1.49,0.06
-5.296e-03,-1.47,0.14
-5.294e-03,-1.49,0.06
-5.292e-03,-1.49,0.1
-5.290e-03,-1.51,0.1
-5.288e-03,-1.47,0.06
-5.286e-03,-1.47,0.06
-5.284e-03,-1.51,0.1
-5.282e-03,-1.51,0.1
-5.280e-03,-1.49,0.06
-5.278e-03,-1.49,0.06
-5.276e-03,-1.51,0.1
-5.274e-03,-1.51,0.06
-5.272e-03,-1.49,0.1
-5.270e-03,-1.51,0.06
-5.268e-03,-1.47,0.06
-5.266e-03,-1.49,0.06
-5.264e-03,-1.51,0.1
-5.262e-03,-1.47,0.1
-5.260e-03,-1.51,0.06
-5.258e-03,-1.49,0.1
-5.256e-03,-1.47,0.06
-5.254e-03,-1.53,0.06
-5.252e-03,-1.47,0.1
-5.250e-03,-1.45,0.14
-5.248e-03,-1.47,0.06
-5.246e-03,-1.51,0.14
-5.244e-03,-1.53,0.1
-5.242e-03,-1.47,0.1
-5.240e-03,-1.47,0.06
-5.238e-03,-1.45,0.1
-5.236e-03,-1.47,0.06
-5.234e-03,-1.47,0.06
-5.232e-03,-1.47,0.14
-5.230e-03,-1.47,0.14
-5.228e-03,-1.47,0.1
-5.226e-03,-1.45,0.1
-5.224e-03,-1.49,0.1
-5.222e-03,-1.51,0.1
-5.220e-03,-1.51,0.06
-5.218e-03,-1.47,0.1
-5.216e-03,-1.49,0.1
-5.214e-03,-1.49,0.06
-5.212e-03,-1.51,0.1
-5.210e-03,-1.49,0.06
-5.208e-03,-1.51,0.1
-5.206e-03,-1.51,0.1
-5.204e-03,-1.51,0.14
-5.202e-03,-1.43,0.06
-5.200e-03,-1.49,0.06
-5.198e-03,-1.47,0.1
-5.196e-03,-1.47,0.14
-5.194e-03,-1.45,0.06
-5.192e-03,-1.47,0.1
-5.190e-03,-1.45,0.1
-5.188e-03,-1.51,0.1
-5.186e-03,-1.49,0.1
-5.184e-03,-1.45,0.1
-5.182e-03,-1.49,0.1
-5.180e-03,-1.47,0.06
-5.178e-03,-1.45,0.14
-5.176e-03,-1.45,0.1
-5.174e-03,-1.47,0.06
-5.172e-03,-1.49,0.1
-5.170e-03,-1.49,0.1
-5.168e-03,-1.47,0.1
-5.166e-03,-1.49,0.14
-5.164e-03,-1.49,0.1
-5.162e-03,-1.49,0.14
-5.160e-03,-1.45,0.1
-5.158e-03,-1.47,0.06
-5.156e-03,-1.47,0.1
-5.154e-03,-1.51,0.1
-5.152e-03,-1.45,0.1
-5.150e-03,-1.45,0.1
-5.148e-03,-1.49,0.1
-5.146e-03,-1.45,0.14
-5.144e-03,-1.45,0.1
-5.142e-03,-1.51,0.1
-5.140e-03,-1.51,0.1
-5.138e-03,-1.49,0.06
-5.136e-03,-1.45,0.1
-5.134e-03,-1.47,0.1
-5.132e-03,-1.45,0.06
-5.130e-03,-1.47,0.1
-5.128e-03,-1.51,0.1
-5.126e-03,-1.47,0.06
-5.124e-03,-1.49,0.1
-5.122e-03,-1.51,0.1
-5.120e-03,-1.43,0.1
-5.118e-03,-1.45,0.06
-5.116e-03,-1.43,0.1
-5.114e-03,-1.47,0.14
-5.112e-03,-1.45,0.1
-5.110e-03,-1.43,0.06
-5.108e-03,-1.45,0.1
-5.106e-03,-1.49,0.1
-5.104e-03,-1.43,0.14
-5.102e-03,-1.43,0.1
-5.100e-03,-1.45,0.06
-5.098e-03,-1.45,0.1
-5.096e-03,-1.47,0.06
-5.094e-03,-1.43,0.1
-5.092e-03,-1.47,0.1
-5.090e-03,-1.45,0.1
-5.088e-03,-1.43,0.1
-5.086e-03,-1.41,0.1
-5.084e-03,-1.43,0.1
-5.082e-03,-1.47,0.06
-5.080e-03,-1.43,0.1
-5.078e-03,-1.47,0.06
-5.076e-03,-1.43,0.06
-5.074e-03,-1.41,0.06
-5.072e-03,-1.39,0.1
-5.070e-03,-1.43,0.1
-5.068e-03,-1.45,0.1
-5.066e-03,-1.39,0.1
-5.064e-03,-1.45,0.06
-5.062e-03,-1.47,0.1
-5.060e-03,-1.43,0.1
-5.058e-03,-1.45,0.06
-5.056e-03,-1.43,0.1
-5.054e-03,-1.39,0.06
-5.052e-03,-1.47,0.06
-5.050e-03,-1.49,0.06
-5.048e-03,-1.43,0.06
-5.046e-03,-1.41,0.06
-5.044e-03,-1.45,0.1
-5.042e-03,-1.45,0.06
-5.040e-03,-1.41,0.06
-5.038e-03,-1.41,0.1
-5.036e-03,-1.47,0.06
-5.034e-03,-1.43,0.14
-5.032e-03,-1.45,0.06
-5.030e-03,-1.43,0.06
-5.028e-03,-1.43,0.14
-5.026e-03,-1.45,0.1
-5.024e-03,-1.39,0.1
-5.022e-03,-1.43,0.1
-5.020e-03,-1.43,0.06
-5.018e-03,-1.43,0.06
-5.016e-03,-1.45,0.1
-5.014e-03,-1.39,0.06
-5.012e-03,-1.41,0.1
-5.010e-03,-1.45,0.06
-5.008e-03,-1.39,0.1
-5.006e-03,-1.41,0.06
-5.004e-03,-1.41,0.06
-5.002e-03,-1.39,0.06
-5.000e-03,-1.43,0.1
-4.998e-03,-1.43,0.06
-4.996e-03,-1.41,0.1
-4.994e-03,-1.41,0.18
-4.992e-03,-1.41,0.1
-4.990e-03,-1.43,0.1
-4.988e-03,-1.37,0.1
-4.986e-03,-1.41,0.06
-4.984e-03,-1.39,0.06
-4.982e-03,-1.41,0.06
-4.980e-03,-1.39,0.1
-4.978e-03,-1.41,0.06
-4.976e-03,-1.33,0.06
-4.974e-03,-1.39,0.1
-4.972e-03,-1.43,0.1
-4.970e-03,-1.37,0.06
-4.968e-03,-1.43,0.06
-4.966e-03,-1.35,0.1
-4.964e-03,-1.37,0.1
-4.962e-03,-1.37,0.1
-4.960e-03,-1.33,0.06
-4.958e-03,-1.43,0.06
-4.956e-03,-1.41,0.06
-4.954e-03,-1.39,0.1
-4.952e-03,-1.41,0.06
-4.950e-03,-1.35,0.06
-4.948e-03,-1.39,0.06
-4.946e-03,-1.39,0.1
-4.944e-03,-1.39,0.1
-4.942e-03,-1.39,0.06
-4.940e-03,-1.35,0.1
-4.938e-03,-1.37,0.06
-4.936e-03,-1.37,0.06
-4.934e-03,-1.39,0.06
-4.932e-03,-1.37,0.06
-4.930e-03,-1.35,0.1
-4.928e-03,-1.37,0.1
-4.926e-03,-1.35,0.06
-4.924e-03,-1.37,0.1
-4.922e-03,-1.37,0.06
-4.920e-03,-1.39,0.1
-4.918e-03,-1.37,0.06
-4.916e-03,-1.39,0.1
-4.914e-03,-1.37,0.1
-4.912e-03,-1.37,0.06
-4.910e-03,-1.37,0.06
-4.908e-03,-1.33,0.14
-4.906e-03,-1.33,0.1
-4.904e-03,-1.39,0.1
-4.902e-03,-1.35,0.06
-4.900e-03,-1.31,0.06
-4.898e-03,-1.37,0.06
-4.896e-03,-1.39,0.1
-4.894e-03,-1.35,0.06
-4.892e-03,-1.33,0.06
-4.890e-03,-1.31,0.14
-4.888e-03,-1.33,0.06
-4.886e-03,-1.39,0.06
-4.884e-03,-1.33,0.06
-4.882e-03,-1.33,0.06
-4.880e-03,-1.33,0.06
-4.878e-03,-1.33,0.06
-4.876e-03,-1.33,0.06
-4.874e-03,-1.33,0.06
-4.872e-03,-1.33,0.06
-4.870e-03,-1.35,0.06
-4.868e-03,-1.31,0.06
-4.866e-03,-1.33,0.06
-4.864e-03,-1.31,0.14
-4.862e-03,-1.33,0.14
-4.860e-03,-1.31,0.1
-4.858e-03,-1.33,0.06
-4.856e-03,-1.35,0.1
-4.854e-03,-1.31,0.06
-4.852e-03,-1.31,0.1
-4.850e-03,-1.31,0.06
-4.848e-03,-1.29,0.1
-4.846e-03,-1.33,0.1
-4.844e-03,-1.31,0.06
-4.842e-03,-1.31,0.1
-4.840e-03,-1.33,0.06
-4.838e-03,-1.25,0.06
-4.836e-03,-1.33,0.06
-4.834e-03,-1.33,0.06
-4.832e-03,-1.31,0.06
-4.830e-03,-1.31,0.06
-4.828e-03,-1.29,0.06
-4.826e-03,-1.27,0.06
-4.824e-03,-1.31,0.06
-4.822e-03,-1.33,0.1
-4.820e-03,-1.35,0.06
-4.818e-03,-1.27,0.06
-4.816e-03,-1.33,0.1
-4.814e-03,-1.29,0.1
-4.812e-03,-1.33,0.06
-4.810e-03,-1.29,0.06
-4.808e-03,-1.27,0.02
-4.806e-03,-1.25,0.02
-4.804e-03,-1.33,0.1
-4.802e-03,-1.29,0.06
-4.800e-03,-1.31,0.1
-4.798e-03,-1.27,0.06
-4.796e-03,-1.27,0.06
-4.794e-03,-1.31,0.1
-4.792e-03,-1.27,0.06
-4.790e-03,-1.29,0.06
-4.788e-03,-1.25,0.06
-4.786e-03,-1.27,0.06
-4.784e-03,-1.27,0.06
-4.782e-03,-1.29,0.1
-4.780e-03,-1.29,0.1
-4.778e-03,-1.25,0.1
-4.776e-03,-1.29,0.1
-4.774e-03,-1.27,0.06
-4.772e-03,-1.27,0.1
-4.770e-03,-1.27,0.1
-4.768e-03,-1.31,0.06
-4.766e-03,-1.27,0.06
-4.764e-03,-1.23,0.06
-4.762e-03,-1.23,0.1
-4.760e-03,-1.25,0.06
-4.758e-03,-1.23,0.06
-4.756e-03,-1.25,0.06
-4.754e-03,-1.23,0.1
-4.752e-03,-1.23,0.06
-4.750e-03,-1.23,0.14
-4.748e-03,-1.23,0.14
-4.746e-03,-1.21,0.1
-4.744e-03,-1.23,0.1
-4.742e-03,-1.27,0.1
-4.740e-03,-1.23,0.06
-4.738e-03,-1.25,0.1
-4.736e-03,-1.27,0.06
-4.734e-03,-1.21,0.1
-4.732e-03,-1.23,0.06
-4.730e-03,-1.21,0.1
-4.728e-03,-1.19,0.06
-4.726e-03,-1.21,0.1
-4.724e-03,-1.23,0.06
-4.722e-03,-1.21,0.06
-4.720e-03,-1.25,0.06
-4.718e-03,-1.23,0.06
-4.716e-03,-1.23,0.06
-4.714e-03,-1.21,0.06
-4.712e-03,-1.21,0.1
-4.710e-03,-1.19,0.06
-4.708e-03,-1.23,0.06
-4.706e-03,-1.23,0.06
-4.704e-03,-1.23,0.1
-4.702e-03,-1.21,0.06
-4.700e-03,-1.19,0.06
-4.698e-03,-1.23,0.06
-4.696e-03,-1.21,0.1
-4.694e-03,-1.21,0.1
-4.692e-03,-1.21,0.06
-4.690e-03,-1.19,0.02
-4.688e-03,-1.19,0.02
-4.686e-03,-1.21,0.06
-4.684e-03,-1.15,0.1
-4.682e-03,-1.19,0.06
-4.680e-03,-1.17,0.06
-4.678e-03,-1.23,0.06
-4.676e-03,-1.17,0.06
-4.674e-03,-1.19,0.1
-4.672e-03,-1.17,0.1
-4.670e-03,-1.17,0.1
-4.668e-03,-1.19,0.06
-4.666e-03,-1.15,0.1
-4.664e-03,-1.17,0.06
-4.662e-03,-1.21,0.06
-4.660e-03,-1.13,0.06
-4.658e-03,-1.17,0.06
-4.656e-03,-1.13,0.06
-4.654e-03,-1.15,0.1
-4.652e-03,-1.15,0.02
-4.650e-03,-1.15,0.06
-4.648e-03,-1.15,0.1
-4.646e-03,-1.15,0.1
-4.644e-03,-1.11,0.06
-4.642e-03,-1.13,0.06
-4.640e-03,-1.15,0.06
-4.638e-03,-1.15,0.06
-4.636e-03,-1.15,0.06
-4.634e-03,-1.09,0.1
-4.632e-03,-1.15,0.06
-4.630e-03,-1.13,0.1
-4.628e-03,-1.15,0.1
-4.626e-03,-1.11,0.06
-4.624e-03,-1.11,0.06
-4.622e-03,-1.15,0.06
-4.620e-03,-1.07,0.1
-4.618e-03,-1.13,0.06
-4.616e-03,-1.11,0.06
-4.614e-03,-1.09,0.06
-4.612e-03,-1.11,0.06
-4.610e-03,-1.13,0.06
-4.608e-03,-1.11,0.06
-4.606e-03,-1.09,0.06
-4.604e-03,-1.11,0.1
-4.602e-03,-1.07,0.1
-4.600e-03,-1.11,0.06
-4.598e-03,-1.05,0.1
-4.596e-03,-1.11,0.1
-4.594e-03,-1.09,0.06
-4.592e-03,-1.11,0.06
-4.590e-03,-1.09,0.06
-4.588e-03,-1.11,0.06
-4.586e-03,-1.11,0.1
-4.584e-03,-1.09,0.1
-4.582e-03,-1.11,0.06
-4.580e-03,-1.09,0.06
-4.578e-03,-1.09,0.1
-4.576e-03,-1.09,0.06
-4.574e-03,-1.05,0.06
-4.572e-03,-1.05,0.06
-4.570e-03,-1.05,0.1
-4.568e-03,-1.09,0.1
-4.566e-03,-1.07,0.02
-4.564e-03,-1.07,0.06
-4.562e-03,-1.05,0.1
-4.560e-03,-1.05,0.06
-4.558e-03,-1.05,0.06
-4.556e-03,-1.07,0.1
-4.554e-03,-1.01,0.06
-4.552e-03,-1.03,0.1
-4.550e-03,-1.05,0.06
-4.548e-03,-1.07,0.06
-4.546e-03,-1.01,0.06
-4.544e-03,-1.07,0.06
-4.542e-03,-1.03,0.1
-4.540e-03,-1.01,0.1
-4.538e-03,-0.99,0.1
-4.536e-03,-1.01,0.06
-4.534e-03,-0.99,0.1
-4.532e-03,-1.03,0.1
-4.530e-03,-1.01,0.06
-4.528e-03,-1.03,0.1
-4.526e-03,-1.01,0.06
-4.524e-03,-0.99,0.1
-4.522e-03,-1.03,0.1
-4.520e-03,-1.01,0.06
-4.518e-03,-1.01,0.06
-4.516e-03,-1.03,0.06
-4.514e-03,-1.03,0.1
-4.512e-03,-0.99,0.1
-4.510e-03,-0.99,0.06
-4.508e-03,-0.99,0.06
-4.506e-03,-0.99,0.1
-4.504e-03,-1.01,0.06
-4.502e-03,-0.99,0.06
-4.500e-03,-0.99,0.06
-4.498e-03,-0.99,0.1
-4.496e-03,-0.95,0.06
-4.494e-03,-0.95,0.06
-4.492e-03,-0.97,0.1
-4.490e-03,-0.97,0.1
-4.488e-03,-0.99,0.02
-4.486e-03,-0.97,0.06
-4.484e-03,-0.97,0.1
-4.482e-03,-0.99,0.1
-4.480e-03,-0.93,0.1
-4.478e-03,-0.95,0.06
-4.476e-03,-0.97,0.06
-4.474e-03,-0.99,0.06
-4.472e-03,-0.93,0.02
-4.470e-03,-0.99,0.06
-4.468e-03,-0.93,0.1
-4.466e-03,-0.93,0.06
-4.464e-03,-0.95,0.02
-4.462e-03,-0.91,0.06
-4.460e-03,-0.95,0.06
-4.458e-03,-0.95,0.06
-4.456e-03,-0.93,0.14
-4.454e-03,-0.91,0.06
-4.452e-03,-0.93,0.02
-4.450e-03,-0.91,0.06
-4.448e-03,-0.91,0.06
-4.446e-03,-0.93,0.06
-4.444e-03,-0.91,0.06
-4.442e-03,-0.89,0.1
-4.440e-03,-0.91,0.1
-4.438e-03,-0.91,0.1
-4.436e-03,-0.91,0.06
-4.434e-03,-0.93,0.1
-4.432e-03,-0.93,0.1
-4.430e-03,-0.89,0.1
-4.428e-03,-0.91,0.06
-4.426e-03,-0.87,0.14
-4.424e-03,-0.91,0.06
-4.422e-03,-0.91,0.06
-4.420e-03,-0.89,0.06
-4.418e-03,-0.87,0.06
-4.416e-03,-0.87,0.1
-4.414e-03,-0.85,0.1
-4.412e-03,-0.89,0.06
-4.410e-03,-0.89,0.06
-4.408e-03,-0.89,0.06
-4.406e-03,-0.87,0.06
-4.404e-03,-0.85,0.06
-4.402e-03,-0.89,0.1
-4.400e-03,-0.85,0.06
-4.398e-03,-0.85,0.06
-4.396e-03,-0.83,0.02
-4.394e-03,-0.85,0.06
-4.392e-03,-0.83,0.06
-4.390e-03,-0.87,0.06
-4.388e-03,-0.83,0.1
-4.386e-03,-0.79,0.06
-4.384e-03,-0.81,0.06
-4.382e-03,-0.85,0.1
-4.380e-03,-0.83,0.1
-4.378e-03,-0.87,0.06
-4.376e-03,-0.89,0.06
-4.374e-03,-0.83,0.06
-4.372e-03,-0.79,0.06
-4.370e-03,-0.83,0.06
-4.368e-03,-0.85,0.06
-4.366e-03,-0.83,0.06
-4.364e-03,-0.81,0.06
-4.362e-03,-0.81,0.06
-4.360e-03,-0.83,0.1
-4.358e-03,-0.85,0.06
-4.356e-03,-0.81,0.06
-4.354e-03,-0.83,0.02
-4.352e-03,-0.79,0.06
-4.350e-03,-0.83,0.06
-4.348e-03,-0.77,0.1
-4.346e-03,-0.79,0.06
-4.344e-03,-0.79,0.06
-4.342e-03,-0.77,0.06
-4.340e-03,-0.79,0.1
-4.338e-03,-0.79,0.02
-4.336e-03,-0.75,0.1
-4.334e-03,-0.79,0.02
-4.332e-03,-0.73,0.06
-4.330e-03,-0.75,0.06
-4.328e-03,-0.75,0.1
-4.326e-03,-0.75,0.06
-4.324e-03,-0.77,0.06
-4.322e-03,-0.75,0.06
-4.320e-03,-0.75,0.06
-4.318e-03,-0.75,0.06
-4.316e-03,-0.75,0.06
-4.314e-03,-0.71,0.06
-4.312e-03,-0.77,0.1
-4.310e-03,-0.73,0.1
-4.308e-03,-0.75,0.06
-4.306e-03,-0.77,0.1
-4.304e-03,-0.71,0.06
-4.302e-03,-0.73,0.1
-4.300e-03,-0.71,0.06
-4.298e-03,-0.69,0.1
-4.296e-03,-0.73,0.06
-4.294e-03,-0.71,0.06
-4.292e-03,-0.71,0.06
-4.290e-03,-0.73,0.1
-4.288e-03,-0.69,0.06
-4.286e-03,-0.69,0.06
-4.284e-03,-0.69,0.06
-4.282e-03,-0.67,0.06
-4.280e-03,-0.69,0.1
-4.278e-03,-0.77,0.06
-4.276e-03,-0.69,0.06
-4.274e-03,-0.69,0.1
-4.272e-03,-0.69,0.06
-4.270e-03,-0.69,0.02
-4.268e-03,-0.69,0.06
-4.266e-03,-0.65,0.06
-4.264e-03,-0.67,0.06
-4.262e-03,-0.67,0.06
-4.260e-03,-0.65,0.06
-4.258e-03,-0.69,0.02
-4.256e-03,-0.65,0.06
-4.254e-03,-0.67,0.06
-4.252e-03,-0.67,0.06
-4.250e-03,-0.63,0.06
-4.248e-03,-0.65,0.06
-4.246e-03,-0.65,0.1
-4.244e-03,-0.67,0.06
-4.242e-03,-0.65,0.1
-4.240e-03,-0.61,0.06
-4.238e-03,-0.65,0.06
-4.236e-03,-0.65,0.1
-4.234e-03,-0.61,0.06
-4.232e-03,-0.69,0.06
-4.230e-03,-0.65,0.06
-4.228e-03,-0.67,0.02
-4.226e-03,-0.59,0.1
-4.224e-03,-0.59,0.06
-4.222e-03,-0.61,0.06
-4.220e-03,-0.63,0.1
-4.218e-03,-0.61,0.06
-4.216e-03,-0.61,0.06
-4.214e-03,-0.59,0.06
-4.212e-03,-0.55,0.06
-4.210e-03,-0.63,0.06
-4.208e-03,-0.63,0.06
-4.206e-03,-0.59,0.1
-4.204e-03,-0.63,0.02
-4.202e-03,-0.59,0.06
-4.200e-03,-0.57,0.06
-4.198e-03,-0.59,0.06
-4.196e-03,-0.59,0.06
-4.194e-03,-0.55,0.06
-4.192e-03,-0.59,0.06
-4.190e-03,-0.59,0.06
-4.188e-03,-0.57,0.1
-4.186e-03,-0.57,0.06
-4.184e-03,-0.55,0.06
-4.182e-03,-0.53,0.06
-4.180e-03,-0.55,0.06
-4.178e-03,-0.53,0.1
-4.176e-03,-0.51,0.1
-4.174e-03,-0.57,0.06
-4.172e-03,-0.55,0.02
-4.170e-03,-0.51,0.06
-4.168e-03,-0.53,0.1
-4.166e-03,-0.59,0.06
-4.164e-03,-0.51,0.1
-4.162e-03,-0.51,0.06
-4.160e-03,-0.49,0.06
-4.158e-03,-0.55,0.06
-4.156e-03,-0.53,0.06
-4.154e-03,-0.51,0.06
-4.152e-03,-0.49,0.06
-4.150e-03,-0.53,0.06
-4.148e-03,-0.49,0.06
-4.146e-03,-0.47,0.06
-4.144e-03,-0.47,0.06
-4.142e-03,-0.47,0.06
-4.140e-03,-0.49,0.02
-4.138e-03,-0.45,0.06
-4.136e-03,-0.47,0.1
-4.134e-03,-0.51,0.06
-4.132e-03,-0.47,0.06
-4.130e-03,-0.51,0.06
-4.128e-03,-0.45,0.1
-4.126e-03,-0.45,0.06
-4.124e-03,-0.49,0.1
-4.122e-03,-0.43,0.06
-4.120e-03,-0.47,0.06
-4.118e-03,-0.43,0.06
-4.116e-03,-0.43,0.06
-4.114e-03,-0.45,0.06
-4.112e-03,-0.45,0.02
-4.110e-03,-0.47,0.06
-4.108e-03,-0.43,0.06
-4.106e-03,-0.43,0.06
-4.104e-03,-0.43,0.1
-4.102e-03,-0.45,0.06
-4.100e-03,-0.41,0.02
-4.098e-03,-0.45,0.06
-4.096e-03,-0.45,0.1
-4.094e-03,-0.45,0.06
-4.092e-03,-0.39,0.06
-4.090e-03,-0.41,0.06
-4.088e-03,-0.39,0.06
-4.086e-03,-0.37,0.06
-4.084e-03,-0.37,0.06
-4.082e-03,-0.39,0.06
-4.080e-03,-0.37,0.06
-4.078e-03,-0.41,0.06
-4.076e-03,-0.37,0.06
-4.074e-03,-0.37,0.06
-4.072e-03,-0.37,0.06
-4.070e-03,-0.37,0.06
-4.068e-03,-0.39,0.06
-4.066e-03,-0.37,0.06
-4.064e-03,-0.37,0.06
-4.062e-03,-0.35,0.06
-4.060e-03,-0.39,0.06
-4.058e-03,-0.33,0.06
-4.056e-03,-0.33,0.1
-4.054e-03,-0.33,0.06
-4.052e-03,-0.35,0.06
-4.050e-03,-0.35,0.06
-4.048e-03,-0.35,0.1
-4.046e-03,-0.33,0.1
-4.044e-03,-0.33,0.1
-4.042e-03,-0.31,0.02
-4.040e-03,-0.33,0.06
-4.038e-03,-0.37,0.06
-4.036e-03,-0.33,0.06
-4.034e-03,-0.33,0.06
-4.032e-03,-0.35,0.06
-4.030e-03,-0.31,0.1
-4.028e-03,-0.33,0.06
-4.026e-03,-0.33,0.06
-4.024e-03,-0.29,0.06
-4.022e-03,-0.33,0.06
-4.020e-03,-0.29,0.06
-4.018e-03,-0.29,0.1
-4.016e-03,-0.27,0.1
-4.014e-03,-0.31,0.06
-4.012e-03,-0.27,0.1
-4.010e-03,-0.27,0.06
-4.008e-03,-0.27,0.06
-4.006e-03,-0.25,0.06
-4.004e-03,-0.27,0.1
-4.002e-03,-0.29,0.1
-4.000e-03,-0.27,0.06
-3.998e-03,-0.25,0.06
-3.996e-03,-0.25,0.1
-3.994e-03,-0.25,0.06
-3.992e-03,-0.27,0.06
-3.990e-03,-0.27,0.06
-3.988e-03,-0.27,0.14
-3.986e-03,-0.27,0.1
-3.984e-03,-0.25,0.1
-3.982e-03,-0.25,0.06
-3.980e-03,-0.25,0.06
-3.978e-03,-0.25,0.06
-3.976e-03,-0.23,0.06
-3.974e-03,-0.23,0.06
-3.972e-03,-0.25,0.06
-3.970e-03,-0.23,0.06
-3.968e-03,-0.23,0.06
-3.966e-03,-0.23,0.06
-3.964e-03,-0.19,0.06
-3.962e-03,-0.17,0.06
-3.960e-03,-0.23,0.06
-3.958e-03,-0.21,0.06
-3.956e-03,-0.19,0.06
-3.954e-03,-0.19,0.1
-3.952e-03,-0.17,0.06
-3.950e-03,-0.21,0.06
-3.948e-03,-0.19,0.02
-3.946e-03,-0.19,0.06
-3.944e-03,-0.19,0.1
-3.942e-03,-0.19,0.06
-3.940e-03,-0.19,0.06
-3.938e-03,-0.19,0.1
-3.936e-03,-0.17,0.06
-3.934e-03,-0.15,0.06
-3.932e-03,-0.17,0.06
-3.930e-03,-0.17,0.02
-3.928e-03,-0.17,0.1
-3.926e-03,-0.15,0.1
-3.924e-03,-0.17,0.06
-3.922e-03,-0.17,0.06
-3.920e-03,-0.15,0.06
-3.918e-03,-0.17,0.06
-3.916e-03,-0.13,0.06
-3.914e-03,-0.15,0.06
-3.912e-03,-0.15,0.06
-3.910e-03,-0.13,0.1
-3.908e-03,-0.15,0.1
-3.906e-03,-0.15,0.06
-3.904e-03,-0.13,0.06
-3.902e-03,-0.13,0.1
-3.900e-03,-0.15,0.06
-3.898e-03,-0.11,0.06
-3.896e-03,-0.07,0.06
-3.894e-03,-0.13,0.06
-3.892e-03,-0.13,0.06
-3.890e-03,-0.09,0.06
-3.888e-03,-0.09,0.06
-3.886e-03,-0.09,0.06
-3.884e-03,-0.11,0.06
-3.882e-03,-0.05,0.06
-3.880e-03,-0.11,0.1
-3.878e-03,-0.05,0.02
-3.876e-03,-0.07,0.06
-3.874e-03,-0.07,0.02
-3.872e-03,-0.09,0.06
-3.870e-03,-0.09,0.06
-3.868e-03,-0.07,0.02
-3.866e-03,-0.03,0.1
-3.864e-03,-0.07,0.06
-3.862e-03,-0.03,0.06
-3.860e-03,-0.05,0.06
-3.858e-03,-0.05,0.06
-3.856e-03,-0.03,0.06
-3.854e-03,-0.01,0.06
-3.852e-03,-0.05,0.1
-3.850e-03,-0.05,0.06
-3.848e-03,-0.05,0.06
-3.846e-03,-0.03,0.06
-3.844e-03,-0.05,0.02
-3.842e-03,-0.03,0.06
-3.840e-03,-0.01,0.06
-3.838e-03,-0.01,0.06
-3.836e-03,-0.03,0.06
-3.834e-03,-0.01,0.06
-3.832e-03,-0.01,0.02
-3.830e-03,-0.01,0.06
-3.828e-03,-0.01,0.06
-3.826e-03,0.01,0.06
-3.824e-03,-0.03,0.06
-3.822e-03,0.03,0.1
-3.820e-03,0.03,0.06
-3.818e-03,-0.03,0.02
-3.816e-03,0.05,0.1
-3.814e-03,0.03,0.06
-3.812e-03,0.03,0.1
-3.810e-03,0.03,0.06
-3.808e-03,0.03,0.06
-3.806e-03,0.05,0.06
-3.804e-03,0.01,0.06
-3.802e-03,0.03,0.06
-3.800e-03,0.03,0.1
-3.798e-03,0.07,0.1
-3.796e-03,0.03,0.06
-3.794e-03,0.05,0.06
-3.792e-03,0.03,0.06
-3.790e-03,0.07,0.06
-3.788e-03,0.07,0.1
-3.786e-03,0.11,0.1
-3.784e-03,0.07,0.06
