Model,DPO4034
Firmware Version,2.1

Point Format,Y,
-5.170e-02,0.18,0.26
-5.168e-02,0.2,0.24
-5.166e-02,0.2,0.22
-5.164e-02,0.18,0.26
-5.162e-02,0.2,0.2
-5.160e-02,0.18,0.26
-5.158e-02,0.18,0.24
-5.156e-02,0.16,0.2
-5.154e-02,0.18,0.22
-5.152e-02,0.18,0.22
-5.150e-02,0.16,0.2
-5.148e-02,0.18,0.22
-5.146e-02,0.18,0.2
-5.144e-02,0.14,0.22
-5.142e-02,0.18,0.18
-5.140e-02,0.16,0.22
-5.138e-02,0.18,0.22
-5.136e-02,0.14,0.22
-5.134e-02,0.14,0.2
-5.132e-02,0.16,0.22
-5.130e-02,0.14,0.22
-5.128e-02,0.14,0.18
-5.126e-02,0.16,0.16
-5.124e-02,0.14,0.18
-5.122e-02,0.14,0.2
-5.120e-02,0.14,0.22
-5.118e-02,0.16,0.18
-5.116e-02,0.14,0.16
-5.114e-02,0.14,0.2
-5.112e-02,0.14,0.2
-5.110e-02,0.14,0.16
-5.108e-02,0.12,0.16
-5.106e-02,0.12,0.16
-5.104e-02,0.12,0.16
-5.102e-02,0.12,0.14
-5.100e-02,0.14,0.2
-5.098e-02,0.1,0.12
-5.096e-02,0.14,0.16
-5.094e-02,0.12,0.22
-5.092e-02,0.12,0.12
-5.090e-02,0.1,0.12
-5.088e-02,0.1,0.16
-5.086e-02,0.12,0.12
-5.084e-02,0.12,0.16
-5.082e-02,0.1,0.14
-5.080e-02,0.1,0.12
-5.078e-02,0.1,0.14
-5.076e-02,0.06,0.14
-5.074e-02,0.1,0.12
-5.072e-02,0.1,0.1
-5.070e-02,0.08,0.14
-5.068e-02,0.1,0.12
-5.066e-02,0.08,0.14
-5.064e-02,0.06,0.08
-5.062e-02,0.08,0.12
-5.060e-02,0.06,0.08
-5.058e-02,0.08,0.08
-5.056e-02,0.08,0.12
-5.054e-02,0.06,0.1
-5.052e-02,0.08,0.12
-5.050e-02,0.08,0.1
-5.048e-02,0.08,0.12
-5.046e-02,0.06,0.14
-5.044e-02,0.06,0.08
-5.042e-02,0.06,0.1
-5.040e-02,0.04,0.06
-5.038e-02,0.06,0.1
-5.036e-02,0.04,0.1
-5.034e-02,0.06,0.08
-5.032e-02,0.04,0.08
-5.030e-02,0.04,0.08
-5.028e-02,0.04,0.06
-5.026e-02,0.02,0.04
-5.024e-02,0.04,0.06
-5.022e-02,0.02,0.06
-5.020e-02,0.02,0.06
-5.018e-02,0.04,0.06
-5.016e-02,0.02,0.08
-5.014e-02,0.04,0.08
-5.012e-02,0.02,0.06
-5.010e-02,0.02,0.04
-5.008e-02,0.04,0.06
-5.006e-02,0.02,0.04
-5.004e-02,0.04,0.04
-5.002e-02,0.02,0.06
-5.000e-02,0,0.08
-4.998e-02,0,0.06
-4.996e-02,0.02,0.06
-4.994e-02,-0.02,0.04
-4.992e-02,-0.02,0.06
-4.990e-02,0.02,0.04
-4.988e-02,-0.02,0.04
-4.986e-02,-0.02,0.06
-4.984e-02,-0.02,0.04
-4.982e-02,-0.04,0.04
-4.980e-02,-0.02,0.04
-4.978e-02,-0.04,-0.04
-4.976e-02,-0.04,0.04
-4.974e-02,-0.02,0.04
-4.972e-02,-0.04,0.02
-4.970e-02,-0.04,0
-4.968e-02,-0.02,-0.02
-4.966e-02,-0.02,0
-4.964e-02,-0.04,0.02
-4.962e-02,-0.04,-0.02
-4.960e-02,-0.04,-0.02
-4.958e-02,-0.04,0
-4.956e-02,-0.04,-0.04
-4.954e-02,-0.04,-0.02
-4.952e-02,-0.06,-0.04
-4.950e-02,-0.06,-0.02
-4.948e-02,-0.06,-0.04
-4.946e-02,-0.06,-0.02
-4.944e-02,-0.06,0
-4.942e-02,-0.06,-0.02
-4.940e-02,-0.08,-0.04
-4.938e-02,-0.06,-0.04
-4.936e-02,-0.06,-0.02
-4.934e-02,-0.08,-0.04
-4.932e-02,-0.1,-0.04
-4.930e-02,-0.06,-0.02
-4.928e-02,-0.08,-0.04
-4.926e-02,-0.08,-0.02
-4.924e-02,-0.1,-0.04
-4.922e-02,-0.08,-0.04
-4.920e-02,-0.08,-0.04
-4.918e-02,-0.1,-0.06
-4.916e-02,-0.1,-0.04
-4.914e-02,-0.1,-0.08
-4.912e-02,-0.12,-0.08
-4.910e-02,-0.1,-0.08
-4.908e-02,-0.1,-0.08
-4.906e-02,-0.1,-0.06
-4.904e-02,-0.1,-0.1
-4.902e-02,-0.12,-0.1
-4.900e-02,-0.1,-0.08
-4.898e-02,-0.1,-0.12
-4.896e-02,-0.1,-0.1
-4.894e-02,-0.1,-0.08
-4.892e-02,-0.12,-0.04
-4.890e-02,-0.12,-0.06
-4.888e-02,-0.14,-0.1
-4.886e-02,-0.12,-0.06
-4.884e-02,-0.14,-0.1
-4.882e-02,-0.12,-0.1
-4.880e-02,-0.14,-0.1
-4.878e-02,-0.16,-0.12
-4.876e-02,-0.16,-0.1
-4.874e-02,-0.16,-0.12
-4.872e-02,-0.14,-0.12
-4.870e-02,-0.18,-0.14
-4.868e-02,-0.16,-0.1
-4.866e-02,-0.16,-0.12
-4.864e-02,-0.16,-0.1
-4.862e-02,-0.16,-0.1
-4.860e-02,-0.16,-0.12
-4.858e-02,-0.16,-0.14
-4.856e-02,-0.16,-0.14
-4.854e-02,-0.16,-0.1
-4.852e-02,-0.16,-0.14
-4.850e-02,-0.18,-0.1
-4.848e-02,-0.18,-0.14
-4.846e-02,-0.18,-0.12
-4.844e-02,-0.18,-0.14
-4.842e-02,-0.18,-0.14
-4.840e-02,-0.18,-0.16
-4.838e-02,-0.18,-0.16
-4.836e-02,-0.2,-0.16
-4.834e-02,-0.2,-0.16
-4.832e-02,-0.2,-0.14
-4.830e-02,-0.18,-0.16
-4.828e-02,-0.2,-0.18
-4.826e-02,-0.2,-0.16
-4.824e-02,-0.22,-0.18
-4.822e-02,-0.22,-0.14
-4.820e-02,-0.2,-0.18
-4.818e-02,-0.2,-0.14
-4.816e-02,-0.22,-0.16
-4.814e-02,-0.2,-0.18
-4.812e-02,-0.22,-0.2
-4.810e-02,-0.22,-0.2
-4.808e-02,-0.22,-0.18
-4.806e-02,-0.22,-0.2
-4.804e-02,-0.2,-0.16
-4.802e-02,-0.24,-0.18
-4.800e-02,-0.24,-0.18
-4.798e-02,-0.24,-0.2
-4.796e-02,-0.24,-0.22
-4.794e-02,-0.22,-0.2
-4.792e-02,-0.24,-0.2
-4.790e-02,-0.24,-0.2
-4.788e-02,-0.24,-0.24
-4.786e-02,-0.24,-0.16
-4.784e-02,-0.24,-0.2
-4.782e-02,-0.24,-0.24
-4.780e-02,-0.26,-0.22
-4.778e-02,-0.26,-0.22
-4.776e-02,-0.24,-0.18
-4.774e-02,-0.26,-0.26
-4.772e-02,-0.28,-0.2
-4.770e-02,-0.26,-0.26
-4.768e-02,-0.26,-0.24
-4.766e-02,-0.28,-0.26
-4.764e-02,-0.26,-0.22
-4.762e-02,-0.26,-0.2
-4.760e-02,-0.28,-0.24
-4.758e-02,-0.26,-0.26
-4.756e-02,-0.28,-0.26
-4.754e-02,-0.3,-0.24
-4.752e-02,-0.28,-0.24
-4.750e-02,-0.28,-0.28
-4.748e-02,-0.3,-0.24
-4.746e-02,-0.28,-0.24
-4.744e-02,-0.28,-0.24
-4.742e-02,-0.28,-0.24
-4.740e-02,-0.28,-0.24
-4.738e-02,-0.28,-0.28
-4.736e-02,-0.32,-0.26
-4.734e-02,-0.3,-0.28
-4.732e-02,-0.3,-0.24
-4.730e-02,-0.3,-0.26
-4.728e-02,-0.32,-0.28
-4.726e-02,-0.32,-0.3
-4.724e-02,-0.3,-0.26
-4.722e-02,-0.32,-0.28
-4.720e-02,-0.3,-0.26
-4.718e-02,-0.34,-0.28
-4.716e-02,-0.3,-0.28
-4.714e-02,-0.32,-0.28
-4.712e-02,-0.34,-0.3
-4.710e-02,-0.34,-0.26
-4.708e-02,-0.32,-0.3
-4.706e-02,-0.34,-0.3
-4.704e-02,-0.34,-0.32
-4.702e-02,-0.34,-0.32
-4.700e-02,-0.34,-0.32
-4.698e-02,-0.36,-0.3
-4.696e-02,-0.36,-0.3
-4.694e-02,-0.34,-0.34
-4.692e-02,-0.36,-0.32
-4.690e-02,-0.36,-0.32
-4.688e-02,-0.38,-0.32
-4.686e-02,-0.38,-0.34
-4.684e-02,-0.36,-0.36
-4.682e-02,-0.36,-0.32
-4.680e-02,-0.38,-0.32
-4.678e-02,-0.38,-0.34
-4.676e-02,-0.38,-0.36
-4.674e-02,-0.38,-0.34
-4.672e-02,-0.38,-0.32
-4.670e-02,-0.38,-0.36
-4.668e-02,-0.4,-0.36
-4.666e-02,-0.38,-0.32
-4.664e-02,-0.38,-0.38
-4.662e-02,-0.4,-0.4
-4.660e-02,-0.38,-0.36
-4.658e-02,-0.4,-0.34
-4.656e-02,-0.42,-0.36
-4.654e-02,-0.4,-0.34
-4.652e-02,-0.42,-0.38
-4.650e-02,-0.42,-0.34
-4.648e-02,-0.4,-0.36
-4.646e-02,-0.4,-0.36
-4.644e-02,-0.4,-0.36
-4.642e-02,-0.4,-0.38
-4.640e-02,-0.4,-0.36
-4.638e-02,-0.42,-0.34
-4.636e-02,-0.42,-0.38
-4.634e-02,-0.44,-0.4
-4.632e-02,-0.44,-0.42
-4.630e-02,-0.44,-0.38
-4.628e-02,-0.44,-0.42
-4.626e-02,-0.44,-0.36
-4.624e-02,-0.44,-0.4
-4.622e-02,-0.42,-0.38
-4.620e-02,-0.42,-0.4
-4.618e-02,-0.46,-0.4
-4.616e-02,-0.44,-0.42
-4.614e-02,-0.48,-0.42
-4.612e-02,-0.44,-0.44
-4.610e-02,-0.46,-0.4
-4.608e-02,-0.46,-0.42
-4.606e-02,-0.44,-0.42
-4.604e-02,-0.48,-0.42
-4.602e-02,-0.44,-0.42
-4.600e-02,-0.48,-0.42
-4.598e-02,-0.46,-0.44
-4.596e-02,-0.44,-0.42
-4.594e-02,-0.46,-0.42
-4.592e-02,-0.46,-0.46
-4.590e-02,-0.48,-0.44
-4.588e-02,-0.5,-0.46
-4.586e-02,-0.48,-0.42
-4.584e-02,-0.48,-0.44
-4.582e-02,-0.48,-0.46
-4.580e-02,-0.48,-0.42
-4.578e-02,-0.5,-0.48
-4.576e-02,-0.48,-0.44
-4.574e-02,-0.5,-0.46
-4.572e-02,-0.48,-0.44
-4.570e-02,-0.5,-0.46
-4.568e-02,-0.52,-0.46
-4.566e-02,-0.52,-0.48
-4.564e-02,-0.52,-0.44
-4.562e-02,-0.52,-0.46
-4.560e-02,-0.5,-0.46
-4.558e-02,-0.52,-0.48
-4.556e-02,-0.5,-0.48
-4.554e-02,-0.52,-0.48
-4.552e-02,-0.54,-0.48
-4.550e-02,-0.52,-0.5
-4.548e-02,-0.52,-0.5
-4.546e-02,-0.52,-0.46
-4.544e-02,-0.52,-0.48
-4.542e-02,-0.54,-0.48
-4.540e-02,-0.5,-0.52
-4.538e-02,-0.54,-0.5
-4.536e-02,-0.56,-0.48
-4.534e-02,-0.56,-0.48
-4.532e-02,-0.56,-0.5
-4.530e-02,-0.54,-0.48
-4.528e-02,-0.56,-0.5
-4.526e-02,-0.54,-0.56
-4.524e-02,-0.54,-0.52
-4.522e-02,-0.54,-0.46
-4.520e-02,-0.56,-0.46
-4.518e-02,-0.56,-0.5
-4.516e-02,-0.56,-0.5
-4.514e-02,-0.56,-0.52
-4.512e-02,-0.56,-0.52
-4.510e-02,-0.58,-0.52
-4.508e-02,-0.56,-0.5
-4.506e-02,-0.56,-0.54
-4.504e-02,-0.56,-0.52
-4.502e-02,-0.58,-0.5
-4.500e-02,-0.6,-0.52
-4.498e-02,-0.6,-0.54
-4.496e-02,-0.56,-0.52
-4.494e-02,-0.58,-0.52
-4.492e-02,-0.6,-0.56
-4.490e-02,-0.6,-0.56
-4.488e-02,-0.6,-0.56
-4.486e-02,-0.6,-0.56
-4.484e-02,-0.58,-0.56
-4.482e-02,-0.6,-0.54
-4.480e-02,-0.6,-0.52
-4.478e-02,-0.58,-0.58
-4.476e-02,-0.6,-0.52
-4.474e-02,-0.58,-0.56
-4.472e-02,-0.62,-0.56
-4.470e-02,-0.62,-0.58
-4.468e-02,-0.6,-0.56
-4.466e-02,-0.62,-0.6
-4.464e-02,-0.62,-0.6
-4.462e-02,-0.6,-0.6
-4.460e-02,-0.62,-0.62
-4.458e-02,-0.62,-0.6
-4.456e-02,-0.64,-0.58
-4.454e-02,-0.64,-0.6
-4.452e-02,-0.62,-0.58
-4.450e-02,-0.64,-0.58
-4.448e-02,-0.64,-0.58
-4.446e-02,-0.64,-0.58
-4.444e-02,-0.64,-0.6
-4.442e-02,-0.66,-0.58
-4.440e-02,-0.66,-0.62
-4.438e-02,-0.66,-0.6
-4.436e-02,-0.66,-0.62
-4.434e-02,-0.64,-0.62
-4.432e-02,-0.66,-0.62
-4.430e-02,-0.66,-0.6
-4.428e-02,-0.66,-0.62
-4.426e-02,-0.68,-0.6
-4.424e-02,-0.66,-0.6
-4.422e-02,-0.66,-0.62
-4.420e-02,-0.66,-0.64
-4.418e-02,-0.68,-0.66
-4.416e-02,-0.66,-0.66
-4.414e-02,-0.66,-0.62
-4.412e-02,-0.66,-0.64
-4.410e-02,-0.68,-0.6
-4.408e-02,-0.68,-0.66
-4.406e-02,-0.66,-0.6
-4.404e-02,-0.68,-0.64
-4.402e-02,-0.68,-0.68
-4.400e-02,-0.68,-0.64
-4.398e-02,-0.7,-0.66
-4.396e-02,-0.7,-0.64
-4.394e-02,-0.7,-0.64
-4.392e-02,-0.7,-0.68
-4.390e-02,-0.7,-0.68
-4.388e-02,-0.7,-0.68
-4.386e-02,-0.7,-0.68
-4.384e-02,-0.7,-0.64
-4.382e-02,-0.7,-0.68
-4.380e-02,-0.7,-0.68
-4.378e-02,-0.7,-0.66
-4.376e-02,-0.7,-0.68
-4.374e-02,-0.7,-0.66
-4.372e-02,-0.72,-0.68
-4.370e-02,-0.7,-0.72
-4.368e-02,-0.7,-0.7
-4.366e-02,-0.74,-0.66
-4.364e-02,-0.74,-0.7
-4.362e-02,-0.7,-0.68
-4.360e-02,-0.72,-0.66
-4.358e-02,-0.7,-0.68
-4.356e-02,-0.76,-0.7
-4.354e-02,-0.74,-0.7
-4.352e-02,-0.76,-0.72
-4.350e-02,-0.74,-0.68
-4.348e-02,-0.72,-0.68
-4.346e-02,-0.74,-0.7
-4.344e-02,-0.78,-0.68
-4.342e-02,-0.76,-0.72
-4.340e-02,-0.76,-0.72
-4.338e-02,-0.76,-0.74
-4.336e-02,-0.78,-0.7
-4.334e-02,-0.76,-0.72
-4.332e-02,-0.76,-0.74
-4.330e-02,-0.76,-0.74
-4.328e-02,-0.76,-0.74
-4.326e-02,-0.78,-0.74
-4.324e-02,-0.78,-0.72
-4.322e-02,-0.76,-0.74
-4.320e-02,-0.78,-0.7
-4.318e-02,-0.78,-0.76
-4.316e-02,-0.76,-0.74
-4.314e-02,-0.78,-0.76
-4.312e-02,-0.78,-0.76
-4.310e-02,-0.8,-0.78
-4.308e-02,-0.78,-0.74
-4.306e-02,-0.8,-0.78
-4.304e-02,-0.78,-0.78
-4.302e-02,-0.78,-0.74
-4.300e-02,-0.8,-0.78
-4.298e-02,-0.78,-0.74
-4.296e-02,-0.78,-0.74
-4.294e-02,-0.8,-0.74
-4.292e-02,-0.78,-0.76
-4.290e-02,-0.8,-0.76
-4.288e-02,-0.8,-0.78
-4.286e-02,-0.82,-0.76
-4.284e-02,-0.82,-0.76
-4.282e-02,-0.8,-0.76
-4.280e-02,-0.82,-0.76
-4.278e-02,-0.8,-0.78
-4.276e-02,-0.82,-0.78
-4.274e-02,-0.8,-0.78
-4.272e-02,-0.82,-0.8
-4.270e-02,-0.84,-0.82
-4.268e-02,-0.82,-0.84
-4.266e-02,-0.84,-0.78
-4.264e-02,-0.82,-0.76
-4.262e-02,-0.86,-0.8
-4.260e-02,-0.84,-0.78
-4.258e-02,-0.84,-0.8
-4.256e-02,-0.84,-0.84
-4.254e-02,-0.84,-0.78
-4.252e-02,-0.86,-0.84
-4.250e-02,-0.84,-0.8
-4.248e-02,-0.86,-0.78
-4.246e-02,-0.84,-0.82
-4.244e-02,-0.86,-0.84
-4.242e-02,-0.86,-0.84
-4.240e-02,-0.86,-0.82
-4.238e-02,-0.84,-0.8
-4.236e-02,-0.84,-0.82
-4.234e-02,-0.86,-0.8
-4.232e-02,-0.88,-0.84
-4.230e-02,-0.86,-0.84
-4.228e-02,-0.86,-0.82
-4.226e-02,-0.86,-0.8
-4.224e-02,-0.86,-0.82
-4.222e-02,-0.86,-0.86
-4.220e-02,-0.88,-0.84
-4.218e-02,-0.88,-0.9
-4.216e-02,-0.88,-0.86
-4.214e-02,-0.86,-0.84
-4.212e-02,-0.86,-0.84
-4.210e-02,-0.88,-0.84
-4.208e-02,-0.9,-0.86
-4.206e-02,-0.9,-0.9
-4.204e-02,-0.9,-0.84
-4.202e-02,-0.92,-0.9
-4.200e-02,-0.88,-0.9
-4.198e-02,-0.9,-0.82
-4.196e-02,-0.92,-0.88
-4.194e-02,-0.92,-0.84
-4.192e-02,-0.9,-0.86
-4.190e-02,-0.92,-0.8
-4.188e-02,-0.9,-0.88
-4.186e-02,-0.9,-0.84
-4.184e-02,-0.9,-0.84
-4.182e-02,-0.92,-0.84
-4.180e-02,-0.9,-0.88
-4.178e-02,-0.92,-0.86
-4.176e-02,-0.92,-0.88
-4.174e-02,-0.9,-0.84
-4.172e-02,-0.92,-0.9
-4.170e-02,-0.92,-0.88
-4.168e-02,-0.92,-0.9
-4.166e-02,-0.92,-0.86
-4.164e-02,-0.92,-0.88
-4.162e-02,-0.92,-0.88
-4.160e-02,-0.92,-0.9
-4.158e-02,-0.94,-0.9
-4.156e-02,-0.94,-0.9
-4.154e-02,-0.94,-0.9
-4.152e-02,-0.94,-0.92
-4.150e-02,-0.94,-0.9
-4.148e-02,-0.94,-0.88
-4.146e-02,-0.96,-0.88
-4.144e-02,-0.92,-0.92
-4.142e-02,-0.96,-0.88
-4.140e-02,-0.96,-0.9
-4.138e-02,-0.96,-0.9
-4.136e-02,-0.96,-0.92
-4.134e-02,-0.96,-0.9
-4.132e-02,-0.96,-0.9
-4.130e-02,-0.96,-0.92
-4.128e-02,-0.96,-0.94
-4.126e-02,-0.98,-0.98
-4.124e-02,-0.96,-0.94
-4.122e-02,-0.96,-0.94
-4.120e-02,-0.96,-0.9
-4.118e-02,-0.98,-0.94
-4.116e-02,-0.98,-0.92
-4.114e-02,-0.98,-0.96
-4.112e-02,-0.98,-0.98
-4.110e-02,-0.96,-0.98
-4.108e-02,-1,-0.94
-4.106e-02,-0.98,-0.98
-4.104e-02,-0.98,-0.98
-4.102e-02,-1,-0.92
-4.100e-02,-0.98,-0.94
-4.098e-02,-1,-0.96
-4.096e-02,-1,-0.96
-4.094e-02,-1,-0.94
-4.092e-02,-1,-0.96
-4.090e-02,-0.98,-0.94
-4.088e-02,-0.98,-0.92
-4.086e-02,-1,-0.98
-4.084e-02,-1.02,-0.94
-4.082e-02,-1,-0.96
-4.080e-02,-1,-0.92
-4.078e-02,-1,-0.98
-4.076e-02,-1,-0.96
-4.074e-02,-1.02,-0.94
-4.072e-02,-1,-0.98
-4.070e-02,-1,-1
-4.068e-02,-1.02,-0.98
-4.066e-02,-1.02,-0.96
-4.064e-02,-1.02,-0.98
-4.062e-02,-1.02,-1
-4.060e-02,-1,-1.06
-4.058e-02,-1,-1.02
-4.056e-02,-1.02,-0.98
-4.054e-02,-1.02,-0.98
-4.052e-02,-1.02,-1
-4.050e-02,-1.02,-0.98
-4.048e-02,-1.04,-0.98
-4.046e-02,-1.02,-1.02
-4.044e-02,-1.02,-1.02
-4.042e-02,-1.06,-0.98
-4.040e-02,-1.02,-1.04
-4.038e-02,-1.04,-1.02
-4.036e-02,-1.06,-1.06
-4.034e-02,-1.06,-1.04
-4.032e-02,-1.04,-1.02
-4.030e-02,-1.04,-1
-4.028e-02,-1.04,-1.02
-4.026e-02,-1.04,-1
-4.024e-02,-1.04,-1
-4.022e-02,-1.06,-1.04
-4.020e-02,-1.06,-1.02
-4.018e-02,-1.06,-1.02
-4.016e-02,-1.06,-1.02
-4.014e-02,-1.06,-1
-4.012e-02,-1.06,-1
-4.010e-02,-1.06,-1
-4.008e-02,-1.06,-1.02
-4.006e-02,-1.08,-1.04
-4.004e-02,-1.06,-1.08
-4.002e-02,-1.06,-1.1
-4.000e-02,-1.06,-1.04
-3.998e-02,-1.08,-1.02
-3.996e-02,-1.06,-1.04
-3.994e-02,-1.08,-1.06
-3.992e-02,-1.06,-1.02
-3.990e-02,-1.1,-1.06
-3.988e-02,-1.08,-1.06
-3.986e-02,-1.1,-1.08
-3.984e-02,-1.1,-1.06
-3.982e-02,-1.1,-1.08
-3.980e-02,-1.08,-1.02
-3.978e-02,-1.1,-1.02
-3.976e-02,-1.1,-1.04
-3.974e-02,-1.12,-1.06
-3.972e-02,-1.1,-1.06
-3.970e-02,-1.1,-1.08
-3.968e-02,-1.1,-1.06
-3.966e-02,-1.1,-1.06
-3.964e-02,-1.1,-1.06
-3.962e-02,-1.12,-1.08
-3.960e-02,-1.1,-1.06
-3.958e-02,-1.12,-1.08
-3.956e-02,-1.12,-1.06
-3.954e-02,-1.1,-1.08
-3.952e-02,-1.12,-1.12
-3.950e-02,-1.1,-1.08
-3.948e-02,-1.12,-1.08
-3.946e-02,-1.12,-1.1
-3.944e-02,-1.12,-1.08
-3.942e-02,-1.12,-1.06
-3.940e-02,-1.12,-1.1
-3.938e-02,-1.12,-1.06
-3.936e-02,-1.14,-1.08
-3.934e-02,-1.14,-1.06
-3.932e-02,-1.14,-1.08
-3.930e-02,-1.14,-1.08
-3.928e-02,-1.14,-1.08
-3.926e-02,-1.14,-1.08
-3.924e-02,-1.14,-1.08
-3.922e-02,-1.14,-1.1
-3.920e-02,-1.16,-1.1
-3.918e-02,-1.12,-1.08
-3.916e-02,-1.14,-1.06
-3.914e-02,-1.16,-1.14
-3.912e-02,-1.14,-1.08
-3.910e-02,-1.12,-1.08
-3.908e-02,-1.14,-1.12
-3.906e-02,-1.16,-1.1
-3.904e-02,-1.16,-1.12
-3.902e-02,-1.16,-1.12
-3.900e-02,-1.16,-1.12
-3.898e-02,-1.16,-1.14
-3.896e-02,-1.16,-1.1
-3.894e-02,-1.16,-1.16
-3.892e-02,-1.16,-1.1
-3.890e-02,-1.14,-1.12
-3.888e-02,-1.14,-1.08
-3.886e-02,-1.18,-1.16
-3.884e-02,-1.18,-1.14
-3.882e-02,-1.16,-1.14
-3.880e-02,-1.18,-1.12
-3.878e-02,-1.18,-1.14
-3.876e-02,-1.18,-1.16
-3.874e-02,-1.16,-1.16
-3.872e-02,-1.16,-1.14
-3.870e-02,-1.18,-1.18
-3.868e-02,-1.18,-1.14
-3.866e-02,-1.16,-1.14
-3.864e-02,-1.2,-1.14
-3.862e-02,-1.18,-1.14
-3.860e-02,-1.18,-1.16
-3.858e-02,-1.16,-1.16
-3.856e-02,-1.2,-1.12
-3.854e-02,-1.18,-1.14
-3.852e-02,-1.2,-1.16
-3.850e-02,-1.2,-1.2
-3.848e-02,-1.2,-1.14
-3.846e-02,-1.18,-1.18
-3.844e-02,-1.2,-1.16
-3.842e-02,-1.22,-1.12
-3.840e-02,-1.2,-1.16
-3.838e-02,-1.2,-1.16
-3.836e-02,-1.2,-1.14
-3.834e-02,-1.22,-1.2
-3.832e-02,-1.22,-1.16
-3.830e-02,-1.2,-1.16
-3.828e-02,-1.2,-1.22
-3.826e-02,-1.2,-1.22
-3.824e-02,-1.22,-1.2
-3.822e-02,-1.18,-1.14
-3.820e-02,-1.2,-1.16
-3.818e-02,-1.22,-1.18
-3.816e-02,-1.2,-1.18
-3.814e-02,-1.2,-1.16
-3.812e-02,-1.2,-1.22
-3.810e-02,-1.2,-1.18
-3.808e-02,-1.22,-1.18
-3.806e-02,-1.2,-1.16
-3.804e-02,-1.24,-1.18
-3.802e-02,-1.22,-1.2
-3.800e-02,-1.22,-1.18
-3.798e-02,-1.22,-1.16
-3.796e-02,-1.22,-1.22
-3.794e-02,-1.22,-1.16
-3.792e-02,-1.24,-1.2
-3.790e-02,-1.24,-1.22
-3.788e-02,-1.24,-1.18
-3.786e-02,-1.2,-1.2
-3.784e-02,-1.24,-1.22
-3.782e-02,-1.26,-1.2
-3.780e-02,-1.22,-1.22
-3.778e-02,-1.24,-1.24
-3.776e-02,-1.24,-1.24
-3.774e-02,-1.26,-1.16
-3.772e-02,-1.24,-1.18
-3.770e-02,-1.22,-1.22
-3.768e-02,-1.24,-1.2
-3.766e-02,-1.24,-1.24
-3.764e-02,-1.24,-1.22
-3.762e-02,-1.24,-1.24
-3.760e-02,-1.26,-1.22
-3.758e-02,-1.24,-1.22
-3.756e-02,-1.24,-1.22
-3.754e-02,-1.26,-1.22
-3.752e-02,-1.24,-1.22
-3.750e-02,-1.26,-1.22
-3.748e-02,-1.28,-1.22
-3.746e-02,-1.24,-1.22
-3.744e-02,-1.26,-1.22
-3.742e-02,-1.28,-1.22
-3.740e-02,-1.28,-1.22
-3.738e-02,-1.28,-1.24
-3.736e-02,-1.26,-1.24
-3.734e-02,-1.28,-1.22
-3.732e-02,-1.28,-1.24
-3.730e-02,-1.28,-1.22
-3.728e-02,-1.28,-1.22
-3.726e-02,-1.26,-1.2
-3.724e-02,-1.28,-1.24
-3.722e-02,-1.28,-1.26
-3.720e-02,-1.26,-1.22
-3.718e-02,-1.26,-1.22
-3.716e-02,-1.28,-1.26
-3.714e-02,-1.28,-1.26
-3.712e-02,-1.28,-1.26
-3.710e-02,-1.28,-1.26
-3.708e-02,-1.28,-1.24
-3.706e-02,-1.26,-1.28
-3.704e-02,-1.28,-1.22
-3.702e-02,-1.28,-1.28
-3.700e-02,-1.3,-1.28
-3.698e-02,-1.3,-1.22
-3.696e-02,-1.28,-1.24
-3.694e-02,-1.3,-1.26
-3.692e-02,-1.28,-1.24
-3.690e-02,-1.3,-1.26
-3.688e-02,-1.3,-1.24
-3.686e-02,-1.28,-1.26
-3.684e-02,-1.3,-1.28
-3.682e-02,-1.3,-1.24
-3.680e-02,-1.32,-1.24
-3.678e-02,-1.32,-1.26
-3.676e-02,-1.3,-1.28
-3.674e-02,-1.3,-1.24
-3.672e-02,-1.32,-1.26
-3.670e-02,-1.32,-1.28
-3.668e-02,-1.32,-1.3
-3.666e-02,-1.28,-1.26
-3.664e-02,-1.3,-1.28
-3.662e-02,-1.3,-1.3
-3.660e-02,-1.3,-1.26
-3.658e-02,-1.32,-1.28
-3.656e-02,-1.32,-1.3
-3.654e-02,-1.32,-1.3
-3.652e-02,-1.3,-1.28
-3.650e-02,-1.32,-1.3
-3.648e-02,-1.3,-1.32
-3.646e-02,-1.34,-1.32
-3.644e-02,-1.32,-1.3
-3.642e-02,-1.34,-1.28
-3.640e-02,-1.34,-1.28
-3.638e-02,-1.34,-1.3
-3.636e-02,-1.32,-1.28
-3.634e-02,-1.32,-1.28
-3.632e-02,-1.36,-1.3
-3.630e-02,-1.32,-1.26
-3.628e-02,-1.3,-1.28
-3.626e-02,-1.32,-1.32
-3.624e-02,-1.34,-1.28
-3.622e-02,-1.34,-1.3
-3.620e-02,-1.32,-1.3
-3.618e-02,-1.34,-1.26
-3.616e-02,-1.34,-1.32
-3.614e-02,-1.34,-1.3
-3.612e-02,-1.3,-1.3
-3.610e-02,-1.34,-1.3
-3.608e-02,-1.34,-1.32
-3.606e-02,-1.34,-1.3
-3.604e-02,-1.34,-1.3
-3.602e-02,-1.34,-1.3
-3.600e-02,-1.34,-1.3
-3.598e-02,-1.34,-1.32
-3.596e-02,-1.34,-1.34
-3.594e-02,-1.34,-1.34
-3.592e-02,-1.34,-1.34
